,TNFRSF12A,RSL1D1,BTG1,GSTP1,EMD,TGFB1,CAMK2N1,CIAO2B,SBDS,HBEGF,ZMAT2,NQO1,RPN2,ADGRG1,SURF4,BRMS1,PDAP1,SERPINE1,TCEAL8,BCAM,DAD1,PSMB7,TOMM7,AREG,PPP1R14B,BEX3,JCHAIN,MRPL41,MT1X,HSP90AB1,CDKN2A,TRIB3,EEF1A2,SMS,IL1A,PSMC3,SPINK6,FAU,TCEAL9,COX8A,CXCL13,CTNNAL1,F3,HSP90AA1,class
TCGA-CV-A6K2,-0.0630240890986126,-0.0020165792025874816,0.1106861014686422,0.03735103386754358,-0.0016418707593823763,-0.04205542653332997,-0.01660103278862446,-0.007558582494783703,-0.0333588463380667,-0.016389756947711193,-0.060284487477828406,-0.00617823594816008,0.010718025203618326,-0.02276041898773145,0.005970332309561819,0.011850892816069295,-0.020677203607146616,0.0034832028541735612,-0.00730231990505996,-0.0048183319633367154,-0.0577120237527634,-0.05268802545487633,-0.0073419323524657,0.0005304989367642627,0.002350063467530152,-0.08231798883580396,0.00017871121763028095,0.014767056359747881,-0.021535947420793757,0.04499228335286356,0.0003149857322119536,-0.0023099345033963073,-7.91976100873299e-05,-0.006694056597937869,-0.032135801426934986,-0.03426946639581881,0.017570231030806575,-0.008741409722869183,-0.005589677491716114,-0.012470643941991905,0.009417728185874023,0.0013032768318041986,-0.003610543443492499,-0.0016822792568716733,0
TCGA-P3-A6T2,-0.10087017919208917,-0.003429965555726457,0.05826632462604578,0.038135979483813975,-0.0025504842707086777,-0.02504010151076173,-0.06357655712731432,-0.01709157332404747,-0.033313835154277396,-0.024554594065835232,-0.07984754509445605,-0.009398275227108416,0.007007013986033138,-0.025922150486755183,0.008713489166039595,0.024975225057713383,-0.045705833906325925,0.044495337217654946,-0.0016080035008714734,-0.002191252153779033,-0.09177229105391763,-0.19306778399795466,-0.008540722457999488,0.0010177889405962096,0.004583754274148364,-0.05671826996568319,0.00032939917052926933,0.028441971867221232,-0.07732953733296723,0.07300257994860936,0.08813344687740945,-0.006006789124578206,-0.0002801434449643245,-0.016748547755089924,-0.046195099328320444,-0.13926260591948256,0.0007522463842690142,-0.014198853989405609,-0.007682105433372412,-0.025879093644326452,0.0013693477824469197,0.0826954312128289,-0.023439332431658723,-0.0022123492958003683,1
TCGA-CV-7409,-0.08353099385017988,-0.003534871732634216,0.0806819248410187,0.029316962512526978,-0.0032860548148495416,-0.014422004616558546,-0.020791447814019412,-0.019703360585171366,-0.029114345504962544,-0.012266525828561213,-0.08541447924365167,-0.009467944688053892,0.019021938505073485,-0.031836246212712825,0.008425309455654971,0.015857342409865954,-0.02538641999782999,0.007438853351679138,-0.003191686551446596,-0.022356181586727954,-0.07077948339079723,-0.1477409954673932,-0.006102012880230437,0.0002864550384737563,0.002905331579462405,-0.09581179427480535,0.0033323421685325805,0.0233855886279495,-0.03720744891620434,0.09119209886188193,0.03467874929192937,-0.0066544753775199614,-0.04346170282062962,-0.01165261599133429,-0.004219886194396544,-0.0701099726613009,0.0017132230097821738,-0.010185170497337089,-0.005215626482274453,-0.014087338203619642,0.005768915731908695,0.026993193471023937,-0.0014309181064269501,-0.005306292253723653,0
TCGA-CN-6010,-0.029832714535325006,-0.0024232509100286753,0.07242261121165376,0.039778086777983834,-0.002996861783039053,-0.03319116105505368,-0.006896237900119965,-0.012050470235700203,-0.01932775300408706,-0.006169654260479023,-0.03257349917444743,-0.04742616604126653,0.010905365233831558,-0.03212369198562912,0.015025878900561259,0.014351884638003742,-0.029518362867164014,0.01343848646137399,-0.006032981353028864,-0.011006049983976226,-0.062136709675355936,-0.05297436609829002,-0.006631314803325772,7.963888661943396e-05,0.0022316600061038265,-0.05883632970456507,0.056423039062509936,0.02354375277433609,-0.0125676591249137,0.06342959770423039,0.034896056521817764,-0.005946442680272872,-0.0023827972936495065,-0.011087450451627139,-0.0013993972337220122,-0.03808235898077443,5.770958238651567e-05,-0.008087915830238995,-0.0029836124089170513,-0.020722921070996082,0.012115269853665312,0.02753652310345179,-0.002490932062991778,-0.003426227292021534,1
TCGA-CR-7395,-0.04419183914887094,-0.0022389230540535393,0.0674021221652772,0.02321544476366672,-0.0017138466183116874,-0.03909946521156247,-0.008301533911148339,-0.0076226072796881355,-0.025056121035050203,-0.011583915064172431,-0.01892204957278259,-0.0034441753110029828,0.007532896270279122,-0.011406439959829465,0.006147248822821223,0.016576317479697487,-0.025931072484748265,0.00836743248791453,-0.001909471893972257,-0.004221260647525036,-0.06143015430617141,-0.054870654848907054,-0.005387722218043028,0.0005650812514997618,0.0029998366910235818,-0.01031146040667443,0.01862961189783441,0.01656171105687928,-0.008115851686444355,0.03746843073339011,0.0018410751421099381,-0.0056482981899039645,-0.0006016864845125088,-0.007503323188172752,-0.011793331360812249,-0.03946995958909253,0.019987909448024855,-0.008681017073781789,-0.0013347541679259,-0.016909261926012515,0.01570793850173366,0.018613437787404805,-0.004447588622487486,-0.0017503241264506136,1
TCGA-QK-A8Z9,-0.12206257531535478,-0.0017681324812922439,0.10992020827949403,0.027748384324631975,-0.002450589321100879,-0.060376275981558994,-0.03254313570889995,-0.010250723490808196,-0.02424766816924084,-0.005361135779426988,-0.05962854379965388,-0.0011845748798034472,0.012766807103167264,-0.026421475356871473,0.008852870115206156,0.021740839212038447,-0.02288487094683396,0.0177987998085528,-0.009620194202466856,-0.015907080805667165,-0.08110906423355733,-0.08311099445149317,-0.004865044564340216,0.0001569389366480587,0.004308922622357412,-0.08234799960722157,0.0018083452990282768,0.04305400565806583,-0.012170164489502209,0.06444778000677047,0.0011537587142432621,-0.005438738409863029,-0.0011464902973636068,-0.005978579989017175,-0.001508223515643972,-0.046287292175986754,0.000982542633452472,-0.010534731473702623,-0.006803957680534827,-0.01564268416692413,0.005295764788415677,0.014004020213124059,-0.001983958551378383,-0.002790043558194378,0
TCGA-DQ-5624,-0.19329934024129788,-0.001512096190322248,0.14809513604875277,0.03361517791942587,-0.0014814777992353115,-0.05901437595625303,-0.04020244106252648,-0.011165383767460096,-0.025012611718449086,-0.04901371809469302,-0.053650862217364696,-0.002155251474765603,0.013824647538731695,-0.039421150952620845,0.007675341099925939,0.020869815412170246,-0.02320007968737573,0.13931088665558933,-0.008232798710891477,-0.020724877583788028,-0.07148163480675447,-0.06488485079679024,-0.002899352785167405,0.001987836827072752,0.002835387089963827,-0.09965299606595475,0.0016414098914620948,0.02182762323438958,-0.010210451504373958,0.02562598531280569,0.07826448842003518,-0.021931236205215126,-0.0047100857138435235,-0.008075272618606416,-0.060841489322476884,-0.028450844060156424,0.0007866172094222932,-0.00808748695030071,-0.01022981495263205,-0.01330425069563775,0.0019879876186719193,0.018205970079035266,-0.032534205859743544,-0.003107975213676795,1
TCGA-CR-5249,-0.024177813220522534,-0.0013378238200751583,0.1602799707078428,0.016950034789318946,-0.0022786476069366485,-0.03774818512451097,-0.005342244083869923,-0.008125784391819811,-0.020679164482319046,-0.011520749833065207,-0.04877484981268894,-0.0008217674362902571,0.011370145200511368,-0.036813842635825204,0.005279791371069437,0.010521515364092005,-0.021158039482169495,0.008285024071258298,-0.004709752111574575,-0.0017409660021689619,-0.0540607433485204,-0.038840357092280224,-0.004081427059858396,5.013088231822396e-05,0.0019482376659983051,-0.031978423398785746,0.009840655538134853,0.009893927047036198,-0.02264635509796205,0.0361892719461468,0.15914393461084217,-0.002763016574718823,-0.00013986750923533604,-0.005034429021763879,-0.008803811571765775,-0.03702857529527713,3.995278780604931e-05,-0.008947298567316261,-0.0027039776282863593,-0.01575330710485909,0.013179303744378576,0.004569777651619369,-0.001260079187289092,-0.0020245475142366396,1
TCGA-IQ-7631,-0.04663134008236161,-0.0016401294796110533,0.04120163695227856,0.06987696737708834,-0.0013359506469741173,-0.013490747369704308,-0.03325399402267791,-0.012001834031782883,-0.023540759458095608,-0.0054372652074374216,-0.022913186855053447,-0.005265663807814439,0.00602200043006435,-0.023083698730543563,0.004545882675947831,0.008217050283112074,-0.017679961033512884,0.0036242964046456464,-0.0064918849718365815,-0.018507588244507638,-0.03410542332861155,-0.03326738941436542,-0.006456822934709902,4.383987339527043e-05,0.0020824879061909726,-0.05481754058915446,2.8810475477335754e-05,0.04060503177065094,-0.02494105712365902,0.026342000359989567,0.001629667035255138,-0.001654286712211196,-0.0003254787857597441,-0.00209057182592622,-0.00022880707152209457,-0.02362610866540009,4.131531412286727e-05,-0.01124141706830826,-0.004176099413071658,-0.02010271035504812,5.6797608421717994e-05,0.001554309998025345,-0.002143812655299446,-0.0008546470703799981,1
TCGA-CQ-5326,-0.1637944788285977,-0.003311694971958757,0.05086326489665982,0.04327638479309152,-0.0020752525997421696,-0.050634752216665885,-0.05395632139656919,-0.01153057368135674,-0.032880938749228025,-0.012343078002122839,-0.042893672715446605,-0.009686049840969208,0.01032823900078467,-0.036695275196233924,0.008047153383604,0.025261020935680778,-0.038517711300310446,0.15196926676480796,-0.0012130226354858417,-0.007195726632191021,-0.06947997603743927,-0.09295131712211796,-0.004552215658812029,0.0008438768986654355,0.005100559074605483,-0.04333760655052857,0.00015767579623372836,0.016026671851677696,-0.019900324138405187,0.07286093312648785,0.003812342557682047,-0.015377418858042807,-0.002366645882309615,-0.015185198153570927,-0.045429665465876866,-0.05870828092697775,0.00906320274141965,-0.011339834424516568,-0.0047010878244999,-0.018812965283302202,0.001581857377623783,0.04597829611781225,-0.018844414729388352,-0.004367630632502255,0
TCGA-BA-A6DI,-0.10164561421486173,-0.0018218929848081533,0.08708314952519826,0.02850457816605202,-0.0015716985623429294,-0.031254521105222303,-0.036292158948148474,-0.008989943664994069,-0.034066113704062845,-0.030140225347342963,-0.05074187635168656,-0.0025780494779543256,0.009881018433130476,-0.02504390288537256,0.005183088636317654,0.013255167418427081,-0.03060136293518616,0.049082095855764105,-0.009162926881476432,-0.020931926302295224,-0.07145077612040829,-0.062057484752530964,-0.005405568481090955,0.002337905509870285,0.002363481077116848,-0.0628582685353721,0.00940415616587792,0.011544483296967606,-0.030230427489554276,0.05782911928685888,0.034365135448795,-0.00255315445778257,-0.0013190690557723782,-0.008688735833143434,-0.01119277564692053,-0.03513266355103361,0.0028968042036580446,-0.008756492000698874,-0.009911352242633977,-0.01484666059603702,0.0016710479293165729,0.017938348948156123,-0.022027796856572485,-0.003923956954358221,0
TCGA-CN-5356,-0.05796848186649273,-0.003810610112357507,0.062408831243304944,0.02593611648037568,-0.002418451345608753,-0.019861382830101526,-0.003138513137583343,-0.00921715434988457,-0.034986803122279114,-0.014632808822560649,-0.04330791795517469,-0.002193780797864237,0.012881525487315186,-0.011533263546084744,0.006620452728309305,0.012755701743554785,-0.0318016342513563,0.01723011989127634,-0.005007977128644647,-0.004323744368858922,-0.06584355122189961,-0.045767482691412655,-0.005571488697103784,0.0010070000200455332,0.0027386186914432386,-0.08869782584640923,0.01795736267727042,0.014660799641324027,-0.005124374865057886,0.24012024234525522,0.005240890654164221,-0.008177870369851785,-0.002227929393192754,-0.01027634762029335,-0.020129417107281333,-0.023446988459210283,0.010238359713444226,-0.00897711366524815,-0.004461715560572391,-0.008401223153295855,0.011955290319521427,0.008404283439189947,-0.003087806326634845,-0.006214329217134023,1
TCGA-CV-A460,-0.05096999888615958,-0.0019438813724105453,0.11849076435727626,0.019911892735442423,-0.0025114928231952374,-0.018391998752300777,-0.00635695397698239,-0.0075590765869749,-0.0235746299255785,-0.008360973439479008,-0.05529080885796686,-0.0005501450225439403,0.011405681624932468,-0.014185607996245445,0.004689320802531005,0.019366846905966587,-0.03139453836172802,0.006316386828560505,-0.005027252327337671,-0.0032060312830612405,-0.05458450364501712,-0.03966509236106512,-0.005730319171639625,1.143147935463688e-05,0.002549212613022597,-0.030849975925411294,0.004652156700103122,0.014089817933733942,-0.004615357723240988,0.0834867020398325,0.039163729064348014,-0.0017788092014958843,-0.0003909012841066148,-0.004944436205685082,-0.0067151625973220835,-0.0569842324992975,0.0,-0.008948606386387328,-0.0038548302426024525,-0.01774465718835548,0.008285591846720402,0.007194158949842413,-0.0020446932444933893,-0.0020351247052878382,1
TCGA-BA-5149,-0.16177234120542744,-0.0026973360911696693,0.046779125604224224,0.05490423285976402,-0.004026748290549824,-0.06795512211889414,-0.046215965563928485,-0.013243137062189188,-0.036372578218414,-0.05122319771799627,-0.10501786657077551,-0.012369666869984076,0.01853590016294923,-0.02218647345870411,0.012654894669176837,0.03318743771133809,-0.03106770666438056,0.08774442556948374,-0.002972208366833871,-0.029087341966549433,-0.08119776357320564,-0.14795594157260797,-0.006185319717442626,0.0038774854406469,0.0019462118922178653,-0.038114882962411264,0.0006726590015002863,0.0518048126182121,-0.021241002908712937,0.12341525155047246,0.039322319441716054,-0.012632623120215108,-0.0022426327469642414,-0.006767472237429319,-0.01582949406146443,-0.05349627756133565,0.0,-0.013328100639149736,-0.006284323493971903,-0.008765961326937173,0.0016596123287929872,0.053373488212291015,-0.018172013741717844,-0.0036327987328092864,1
TCGA-CV-6939,-0.05056966449428699,-0.0024816403695750154,0.22142862218708173,0.016661888396298053,-0.0024964652618474988,-0.018186130392791336,-0.006582070805274562,-0.012621632839494776,-0.031507604493234115,-0.018783430330548256,-0.05911961293432891,-0.008628364037317348,0.007713363363662537,-0.022972642091042446,0.006888208643167974,0.017528140651035955,-0.028445852700409894,0.008273348421863511,-0.008409226679120594,-0.006250113820805075,-0.043009348369055844,-0.07489604761490928,-0.004734902369295897,0.00016876963510892312,0.0009867717506842368,-0.04834583098114344,0.03278176677350381,0.01412810233933727,-0.009906715261226622,0.06544459253749578,0.11368405781385678,-0.0022175806597733807,-0.0002720120447725171,-0.006898650127785125,-0.004972247495254008,-0.06548957023125557,0.00030527914907027846,-0.00861882948273046,-0.00886850916008121,-0.009155993423577263,0.015204748304058624,0.03162802427941596,-0.018706277947837965,-0.002214936629498755,0
TCGA-CR-5243,-0.02886321176558743,-0.0016902125627690904,0.15833841424038086,0.02257962449923449,-0.002157281547116584,-0.023541362724600348,-0.0069426226331315375,-0.005507828947534847,-0.0211752065570569,-0.002454178839851372,-0.04950896946914534,-0.004474306904944901,0.006722230984766093,-0.013649531806604007,0.00557514676914375,0.013558622992387201,-0.026599794553040505,0.005249471473629654,-0.004499594980599659,-0.01362216274411066,-0.0833398526257123,-0.06356411538099505,-0.003515656823859766,2.2463739603046218e-05,0.0014925830840003605,-0.017677653797208794,0.014899782221094244,0.01546534335489994,-0.008528159786529566,0.043295351293349355,0.1287450676742335,-0.002683763996559646,-0.00027260611967237514,-0.0035487909571220435,-0.0031497424669480038,-0.061151506848372096,4.144717150836578e-05,-0.007070827056596056,-0.002505416630316165,-0.01767377344366346,0.0008876974061323176,0.03631489171003583,-0.0011550286541085234,-0.0012837023454940926,1
TCGA-CV-6955,-0.0056628894256379805,-0.0009883401637449261,0.04316649539409241,0.026583069746491612,-0.001193654132348577,-0.012121803070838426,-0.0017311119193078475,-0.006713748601668353,-0.01949282389921877,-0.005384175411966934,-0.03892173839159934,-0.040071078153771006,0.005007576431911312,-0.015007467262600011,0.0031586238353194618,0.008940502899977224,-0.015005584462844803,0.00011291110882262184,-0.003460974420807234,-0.0008294691245427042,-0.05110807879215076,-0.03346736528711341,-0.0038435549923129136,9.037907468422492e-05,0.00153446960129306,-0.05106895458668413,0.00016601519774432337,0.00886473198360891,-0.007502237031870335,0.026968820912401454,0.0009412530961263998,-0.0010924439817465346,-0.0001061908883496313,-0.002320940740087751,-0.0006416355869101727,-0.027993528468857387,0.0006214438578544898,-0.006301040515514964,-0.005270391657836843,-0.01432545486152845,0.0005377822948929515,0.0013717243229819575,-0.0029801762259453607,-0.0010180154758835666,0
TCGA-MT-A67A,-0.0208450990719404,-0.0014365033696508165,0.08143470598672126,0.034203269986706246,-0.0014713294313537658,-0.009211276242974098,-0.0031460217100980755,-0.013950310495454006,-0.027988415848312558,-0.006507762629442527,-0.026124523126220867,-0.0269321287956822,0.004249217059396852,-0.008617611085129573,0.0026485360943476755,0.012573531333473786,-0.02690305138516888,0.000626523437177355,-0.0005525329695080882,-0.0009798646652004542,-0.02434378187651914,-0.07639551083156415,-0.008585781422366415,8.304112414396973e-05,0.002477504996592285,-0.026651936152889674,0.0027633289873583706,0.025991741348813026,-0.006659194326861869,0.02454384610067271,0.01644771533999274,-0.003989516735849051,-0.0005285410124674831,-0.0024675113181738943,-0.0016617609376916379,-0.032062166121769445,0.003803411633883984,-0.010541146140927713,-0.003494835053341635,-0.014064675593416367,0.0022256507800732187,0.0025249125421777457,-0.002742132983064299,-0.0008121424922037853,1
