,HSP90AB1,LAMC2,PYGL,SQLE,GSTO1,PLA2G4A,ATP6V0E1,PSMB3,TMED10,TNFRSF12A,RPL13,TGFB1,SSR3,NDUFA4,EZR,OAF,BCAM,ALDH3A1,CCL19,MT2A,RPL36AL,AQP1,ROMO1,TCEAL4,EEF1A2,SMS,RPL35,HSPA5,SERPINE1,CYBA,FXYD5,MANF,PPDPF,EPHX3,CCT7,NSDHL,CHGB,HSPH1,SPINK6,CCL26,PFDN2,SF3B5,CDC42EP4,class
TCGA-CR-7377,0.06258566106015531,0.0031191813564504494,-0.017886573445594883,-0.0005107752870831368,0.039968067062179646,0.0033282517686764705,-0.12104029177765332,-0.0331754607427483,0.05932508410824976,-0.07069625162965869,-0.03285800454929736,-0.009872172249548863,-0.0446634548926581,-0.06597328335702568,-0.1387245048625656,-0.03375687048953089,-0.03898548543488463,0.0011312363851608384,0.030561008161373988,-0.04189046080823704,-0.043291139587816996,0.052470433557148324,0.021106825096412967,-0.025596761441929006,-0.01796871859610407,-0.012347129956480466,0.0022249708573435145,0.002254096190585142,0.015657492298599873,-0.006454636019145843,-0.008994132797984077,-0.004207905011762406,-0.025776428607943,0.006223885945443893,-0.01714338791978903,-0.04129432537946567,-0.003669325212145519,-0.0302075888648757,0.002255901050871868,-0.0004437887844255144,0.009531429363871637,0.016159913793353763,0.027857888232579814,0
TCGA-CR-7371,0.055431865148519215,0.003653165035087997,-0.011378180821211933,-0.0005431773886687938,0.034361858353803905,0.005647171278046158,-0.0929403750905907,-0.03246118278804379,0.05559205917067438,-0.014421755028481463,-0.023934578556528384,-0.006596872118139145,-0.05239815357974729,-0.06932693747795267,-0.1432904746084174,-0.022448222397774095,-0.02029103871842153,0.0026461932094953657,0.008507297836696815,-0.008280297593322519,-0.03827490674198007,0.032134261759778265,0.02376643340435566,-0.028746573905799686,-0.01858014105929516,-0.02418147715224821,0.0019278778305744733,0.0031587221334806992,0.0027690910076039648,-0.005083376288961406,-0.002892825437514943,-0.005001308075856264,-0.023932403960514756,0.00593092484983655,-0.0232056993838041,-0.05209295796213316,-0.00046590691593743493,-0.024461750577958043,0.000537026283050227,-0.0037519725141207786,0.009113669059241953,0.01808353867532276,0.04056252643023859,0
TCGA-WA-A7GZ,0.08427296038825689,0.00521417502084971,-0.0439628537723549,-0.0005586919643819448,0.033084088573730686,0.025365377095794575,-0.07254342635885254,-0.04414338216952705,0.04295495720704912,-0.06352611364922926,-0.03959924633473961,-0.00974643980464923,-0.039279569621572696,-0.07358987482695221,-0.13830194946798277,-0.043556047061829216,-0.09562382518421017,0.0006863618778703112,0.0001868622121128969,-0.0298275352005202,-0.04035844656944248,0.006412687553507369,0.069454264844675,-0.022535691281769268,-0.008427698538233866,-0.018447384135098888,0.004191998434812718,0.0036581350898925043,0.005327383932012543,-0.002182640192110843,-0.008499678410212505,-0.005865072480336742,-0.04809750332505865,0.01147219409820935,-0.05366639341687557,-0.09419828065836915,-0.0011161519971873927,-0.061672580228661567,0.01616025320245495,-0.0015401984386496637,0.014877724503581307,0.014534193927384998,0.05149750049850453,0
TCGA-CV-7097,0.1168171557399281,0.005473369529321039,-0.014641545889950881,-0.0006055574269415717,0.031409079523835315,0.0064789630279912,-0.12980342738619,-0.0464804819096357,0.051775975751449536,-0.04185142352895481,-0.024361775477037138,-0.006080698906943962,-0.05164422200436086,-0.06548901279729955,-0.1229583594401169,-0.015326373686325629,-0.006078788161946902,0.00019641628386598867,0.0005351077879202933,-0.04697029791935503,-0.048132430630268494,0.005732534402873455,0.04592717810839045,-0.02211335636234049,-0.02429877202854251,-0.02629920335882803,0.0016581234490652848,0.0031064835591611264,0.008443189575054553,-0.0028354298275494985,-0.010642711192874594,-0.0063140523619689545,-0.0304744722060179,3.967509993659726e-05,-0.02839613225042935,-0.03934188403230709,-0.0938945628995114,-0.06290756598818907,0.002757288995914162,-0.0029027165394680536,0.016105614589239304,0.01590023412401567,0.05278423066170724,0
TCGA-HL-7533,0.0806869070678726,0.00627053107541184,-0.016405301254333628,-0.0002260549695381002,0.0321269602331413,0.004772531156697112,-0.10720160904334197,-0.05269413381453224,0.03431814931925952,-0.05896186796682393,-0.031712732506627615,-0.0031709513309374983,-0.04911737122008206,-0.10380667250053552,-0.13095105940549706,-0.009373947332147052,-0.008178169199422025,6.806319432571572e-05,0.0002679826558152242,-0.04931577191160144,-0.04462616038845898,0.006073406904960363,0.04875982560472881,-0.022704939034482074,-0.00011407301128138691,-0.024504738058431254,0.0033508381429703006,0.0033657447712567234,0.010685199735966376,-0.00904547705489569,-0.008090435684660143,-0.008204296507648052,-0.029412103346997003,0.029458613882133836,-0.021667880482138465,-0.05109464892854768,-8.7501309991808e-05,-0.04017893763208832,0.5140895176486849,-0.000581499287447805,0.03246055028881669,0.0224557653032036,0.07549250870056405,1
TCGA-CR-5250,0.052048495437178835,0.003602890202473992,-0.0012942062472948229,-0.0003000684509244839,0.018241984152716453,0.00662016377932676,-0.10715416877652842,-0.024970546676225683,0.02385721093986564,-0.015332922660674828,-0.0267359968532629,-0.004597145118537822,-0.023677335125661492,-0.06017436776221774,-0.1012841781560932,-0.015958988172101122,-0.04916167919720422,0.00359321389964705,0.004425790306770309,-0.0033160170220275695,-0.0317049860717842,0.020462171052138618,0.015085314764309866,-0.018678636977550307,-0.0019053410896955776,-0.006349287666353046,0.0017796202943956459,0.001735312460998495,0.0005649490127359233,-0.0055263312935687585,-0.0030166593598149076,-0.0032517487143577384,-0.023923452812015765,0.03442677207439319,-0.017643273403189275,-0.03246237492475634,-2.086768955873313e-05,-0.015754807670156985,0.0,-0.00045009330476136435,0.008153184691548849,0.014162682216067327,0.2581152413414243,1
TCGA-CV-A45O,0.010071848199051756,0.00010397607200654508,-0.01293856591324792,-0.0005963815964682034,0.008735349977142353,0.0043299454470051135,-0.06582006181664857,-0.008642738630140524,0.012087528082803292,-0.00784653406385531,-0.007552592736407037,-0.002679167586741261,-0.010117075919590136,-0.01915084887549575,-0.08220897125613826,-0.004616502951541025,-0.0023854340088823103,8.029783925751713e-05,6.314492774778744e-05,-0.00865852641930057,-0.016026981286453933,0.004057553731505929,0.014506364395276842,-0.003529737387327098,-0.0005183220191589088,-0.002826777635226216,0.0009296598702626912,0.0007493992856114018,0.0003753528523079091,-0.000626591278392677,-0.003953465063479823,-0.003037026620301768,-0.018204270003416814,0.005133362706749444,-0.004524192567902672,-0.031078352828237066,-2.061901798504416e-06,-0.007400038023124639,0.09841363307527007,-0.0002072662567929747,0.0035990276423701864,0.005397606199537306,0.010469522118004955,1
TCGA-CQ-6220,0.05737578906440748,0.001971718047817597,-0.032920252030824666,-0.0007967817499340656,0.018946937772267615,0.004414105433876692,-0.09232738107663294,-0.03321623441710165,0.05285044316652827,-0.034525057424502924,-0.018232236824822907,-0.0038432002092581375,-0.03757159623786917,-0.052570038907963995,-0.20094714492865406,-0.013467177263714998,-0.03855938705055554,0.00039085944388859186,0.0001798396126380658,-0.03487416829308717,-0.045501571900736934,0.006386786207773362,0.08183169710703002,-0.025453106773490844,-0.0008610958828244771,-0.007098395961272348,0.0019634304090000478,0.0024716081353757446,0.0015574254650431102,-0.0015273778686591619,-0.0028190884084650036,-0.005572864486472598,-0.02347537087579834,0.003411861500161192,-0.015854161784813074,-0.06940829303683141,-0.0006592490644806128,-0.014822223425612653,0.0026298067733892764,-0.0008710539567289647,0.0065816185957280685,0.017414947462470562,0.03861804214155439,1
TCGA-CN-6020,0.0797267686899219,0.002751326853971182,-0.0157966149616157,-0.0008245358099854565,0.021777281351296016,0.012221458372800064,-0.11319837156154357,-0.02738481108748373,0.026371116931540626,-0.04931215021354515,-0.025013183263422188,-0.006486560656299099,-0.05203346058936719,-0.07579803622908156,-0.14831439954262268,-0.026807339453855942,-0.02053177195408211,0.0010628177305526574,0.0031838621043628994,-0.017644578284860917,-0.022884277117883527,0.015842261331951556,0.023726580924727833,-0.017013517574991685,-0.0007095163756159415,-0.012897313259519604,0.0019521260824172846,0.0027663831262169135,0.006196267875896748,-0.003916151244514325,-0.004956177942299165,-0.004355569085092637,-0.018786270769123627,0.0019386795107121295,-0.01936012583284845,-0.04912390666308494,-0.00015518142329749062,-0.03606769565775196,0.0006758262152810171,-0.0015758828478708794,0.0156388087113567,0.014705634154138496,0.04553457313293983,0
TCGA-CV-7427,0.04854260949571718,0.0012030747559956926,-0.022212983314775014,-0.0006950528326742078,0.024473585618005163,0.004954275145532031,-0.12175835214752953,-0.021840645187784682,0.0351659456880053,-0.019034448803546704,-0.02285088237426319,-0.007405812447801705,-0.029782351784943886,-0.037418378385153515,-0.20233144502488687,-0.018503652116386618,-0.004405115461894851,0.0003230410276016996,0.0010439961387634189,-0.02042036748393748,-0.03743818021640005,0.013304334158546063,0.01845766280484422,-0.0202749198086116,-0.004186579383394753,-0.012259209375152952,0.003369223304269833,0.0029409255450137104,0.0025037188675403896,-0.005249516651652523,-0.013309223737986535,-0.0050333180644630314,-0.016194201168477362,0.00011076704502914886,-0.018291024570482237,-0.0497591666848815,-4.551725930065275e-05,-0.031287213751058224,0.046046475365443075,-0.0013799482452763279,0.007995739060790258,0.012917408745420097,0.035973631725885795,1
TCGA-CN-6021,0.0850879228576397,0.00037557220297035934,-0.0030210793819498826,-0.00022194886105687407,0.02222440981612081,0.005218325974374009,-0.12348164089290482,-0.03584494471854564,0.03583070758822123,-0.0062588505260777975,-0.009986897949385048,-0.0018513863158932812,-0.03822305450117153,-0.0841766225265415,-0.16651968130345457,-0.016207481334535964,-0.0076649789130782435,0.0026313468893145522,0.0015403984246753462,-0.0012905998702069878,-0.04119290874107614,0.02980338346883398,0.030994134121223902,-0.03253817463241969,-0.0006508708634931663,-0.010195594856853998,0.0019020279057361514,0.002228588283034811,0.000451227157862505,-0.00226887581864281,-0.0026898426753843166,-0.0027193710644611707,-0.01146361107194655,0.001735278104181735,-0.021441566250416502,-0.05794494928569244,-1.9593247743577135e-05,-0.020608405857640892,0.0010804870000449278,-0.004961080620100154,0.008841470773544698,0.018335396091735786,0.041925854718620044,0
TCGA-CN-4738,0.0678341415688594,0.0028994301109649045,-0.03158637925626303,-0.0006287124225090447,0.02520681896908821,0.011689379229162994,-0.11576387542409411,-0.022015400762114595,0.04656595263122637,-0.04485027259502058,-0.028388034508071452,-0.008802197381633368,-0.03110890481007759,-0.047701574967166566,-0.14802773020171617,-0.03338975162429967,-0.02500425408874456,0.0012038886355883224,0.006020349149412045,-0.031676527774177184,-0.035626253737008645,0.01191923271485162,0.018455963009280412,-0.024837597999575266,-0.0007613374809354043,-0.013944565857672503,0.0021427062060421754,0.004697421663509564,0.011634547585561416,-0.005691222670699104,-0.005776607570926583,-0.008020706464468709,-0.02240049031733574,0.0038754866247556166,-0.019024968879085433,-0.044651392506002516,-0.00011538361019168428,-0.051604950219000315,0.0006914909979196466,-0.00047255058308187556,0.007613947466029481,0.015001339476105107,0.04483330223549934,0
TCGA-CR-6474,0.08748150556159978,0.017265937630226408,-0.026924765863813444,-0.00036753095318624274,0.027409688777820938,0.00830593984288706,-0.08384491700438373,-0.022266080069678798,0.07601801582826599,-0.04528898145716111,-0.02845029218343878,-0.011009940662396248,-0.07591926963205423,-0.0932774700365057,-0.12268346128520234,-0.046625717829381845,-0.018655664909807804,0.00014185632326458547,0.002486305544502156,-0.038222905682980236,-0.03641700432899721,0.02259536271788179,0.03469069498652423,-0.06834201701250507,-0.012256190754892203,-0.0347324831647409,0.0013205857057455685,0.00598436282200795,0.01258018918236961,-0.0037610848833539343,-0.008259853705459268,-0.009209112030038222,-0.02303201719809086,0.00020669288277948113,-0.017487686809587694,-0.0484993726761885,-0.007985237961144654,-0.09819627247017082,0.00032491976409489723,-0.0046022998451704464,0.01385715698572513,0.016426957655760948,0.04833110398260103,0
TCGA-DQ-7590,0.0650883624895841,0.0008404358117119619,-0.001984686136557712,-0.00021945660611273187,0.034311004450610604,0.009633064190106878,-0.20220669843438036,-0.042553208869746416,0.029264049532300416,-0.016479680626383844,-0.016587796536742444,-0.005960969201046443,-0.034373905261494246,-0.08078145362853233,-0.09331338208259551,-0.015238061576605932,-0.007902666068139459,0.0011791128410500189,0.02454388122226677,-0.0065691114895793734,-0.03929630770070891,0.013302580421595323,0.035352039082341115,-0.023677623323609936,-0.0027468514798243693,-0.010350409906017084,0.0024371820859450106,0.0035110755806700396,0.001335993909474679,-0.007677762016525426,-0.005311674566677347,-0.006218723483113007,-0.015009697755022637,0.0002397061924634356,-0.021639483639374874,-0.030802808869531642,-3.549786714410115e-05,-0.027487860750162064,4.37771309436515e-05,-0.0010554096690334914,0.012958178867389092,0.02108779219465322,0.21559758004048926,1
TCGA-CR-7365,0.059881702831744855,0.005366695691311136,-0.03588054307487365,-0.0008633706290375805,0.023980316538575713,0.016855771892626454,-0.06894795139500072,-0.02344077553702696,0.05652810885176046,-0.029497379574634327,-0.02902453534004306,-0.012935840206570228,-0.04237235090832288,-0.046677338280440676,-0.12835380973732452,-0.023932973238007672,-0.0407201354679105,0.0009802487767957958,0.00025817960067413254,-0.046716281381625716,-0.021486127220472127,0.006246109523755542,0.03570262964372,-0.02737896185070958,-0.01909585537829345,-0.022374578260421153,0.003426770029886678,0.003102781107593026,0.01041273861432077,-0.001349233086043869,-0.004490824216262556,-0.0029043253849765547,-0.03454400582026548,7.008676372306998e-05,-0.021838482587259744,-0.04351982612357314,-0.030632649250138637,-0.031722349897766504,0.0013163204941705046,-0.0004272651723034502,0.00793837006888378,0.010897767470564548,0.04207291881569777,1
TCGA-CR-5248,0.026102417966478577,0.00044727818813790674,-0.0033151789034090566,-0.00016262411471354218,0.013792074681664402,0.0010066655357700357,-0.07552835351016302,-0.032980791069495086,0.029481899168026272,-0.0025715432793204547,-0.03386260134114065,-0.003411684320888769,-0.03068602966947233,-0.05628280270127525,-0.06191305356271045,-0.0036357855076303873,-0.0014121741100616748,0.005120805527794238,0.027245873469048176,-0.003599480291990587,-0.03873691679115469,0.0076079806979947985,0.021817911391501653,-0.012976184016217397,-0.00025488881995461646,-0.00834014634472793,0.002357898723019667,0.0011595391499022317,0.00034629595733118724,-0.007165167217817086,-0.002999042188550003,-0.0037371724859388547,-0.018436976893094162,0.03232168577343531,-0.013589211606322107,-0.06564212160740907,-1.3967053388864082e-05,-0.009218637157768146,0.0,-0.0002458762930981471,0.007616666514661311,0.010867852638432188,0.032334306335985455,1
TCGA-CV-7263,0.05243997745564935,0.00048822798381930444,-0.010640989484397163,-0.00031534530875911563,0.029142814605430716,0.04922333221406282,-0.11081861859999081,-0.03252069856440062,0.03189008545435891,-0.009801392635287039,-0.03431697345802294,-0.004960969882596254,-0.03769061509892352,-0.08873632887606922,-0.08765430896064509,-0.012985235877106618,-0.0377723652625264,0.00787999040851519,0.005767171770380484,-0.00643433882851111,-0.03110354774632856,0.02662207765962317,0.030756456343342706,-0.0380108781820457,-0.024682048469170825,-0.010088992710869944,0.002889154527895424,0.003265781496203135,0.0009792278276681988,-0.0055260986889703965,-0.005555024477143722,-0.006068722453234926,-0.032060705308094975,0.012757091820547479,-0.023268935055346045,-0.05541730159236455,-0.009500974093303518,-0.008661271420086852,0.007781720152001995,-0.03795782749552646,0.01165093755313383,0.020082340743543953,0.07891989826658498,0
TCGA-CV-7104,0.09514938839363944,0.004445641738595251,-0.02765656990864552,-0.0006329889551979866,0.022294681917037516,0.0023014728096207994,-0.12351316079968036,-0.03288276682291564,0.04901426653425394,-0.05256096827211879,-0.019274537098633786,-0.01798642367943247,-0.03841032829720877,-0.05485609189679706,-0.1529363147603593,-0.01726974346240564,-0.03771081214602466,0.00026650581465222545,0.0011483866576913197,-0.03194584526086681,-0.04207568622402296,0.015231798989683203,0.020880026010140138,-0.03653731468037032,-0.05644816409807291,-0.013947870673850062,0.0015226358746931496,0.0035603689472868023,0.012760338125060678,-0.004196611710678804,-0.009422861585267353,-0.003815536323477166,-0.027315593523687058,0.00011478777050707525,-0.017432337834159407,-0.036672737516991696,-0.028428382975697285,-0.033634297243537545,4.191957114420522e-05,-0.0026050030791640293,0.00847807677042591,0.013442873870967653,0.04344856520145698,0
TCGA-MZ-A6I9,0.053283665561511886,7.18578812230171e-05,-0.0038403362699529755,-0.00012107087027339144,0.0256329443584478,0.005018728497454088,-0.11061257625773549,-0.05218570382303047,0.017069057065168036,-0.0022820529449436738,-0.03906565086107854,-0.004947984729087228,-0.041793329422050836,-0.09121618599751867,-0.12113009591323902,-0.01342562191379623,-0.008639446099941309,0.02642674365549427,0.005333336233351163,-0.00730131465922326,-0.03610066999048572,0.029806540195345316,0.051673167032287214,-0.021331296425051386,-0.0025296910877254646,-0.012971179018839159,0.004113868507296118,0.001747870956670842,0.00034363005620380657,-0.005750086803949874,-0.0014164861137241404,-0.006656694404575212,-0.03805821600103079,0.012886977021035393,-0.02872963134014445,-0.0961724164715969,-0.00030815588637849155,-0.010522160077757997,5.6224696610044106e-05,-0.0005214621232037962,0.012026806903482472,0.026994121683683526,0.09448201231097485,0
TCGA-CV-A6K2,0.04402516761708331,0.002443348395684836,-0.0195125384573433,-0.00035660548727197946,0.024536581062855188,0.011441961523397675,-0.1701166663221707,-0.02999231710852126,0.03291576066721307,-0.04065070565130553,-0.026108124965203313,-0.008746640874370475,-0.03333949935817864,-0.08185583687767432,-0.1147096038409888,-0.007220563640932488,-0.01053490690021888,7.533416633111474e-05,0.00039218716956110366,-0.01754190843768365,-0.04424380512765623,0.005961005856702165,0.030016272638739013,-0.01763412535420336,-0.00011834520090622484,-0.01473011442757606,0.0027608390297353415,0.0029527543026518677,0.0011880118154252905,-0.004588156042426387,-0.006250185300743717,-0.008111771976649525,-0.024557341907751152,0.004691181451370627,-0.016613937194200942,-0.02839835907988708,-1.5987509925087e-05,-0.021643107478385003,0.022966065056110742,-0.0017699219737631496,0.010170968185504024,0.01592028808518264,0.022460248575936027,0
TCGA-P3-A6T2,0.07143337877544058,0.007442016054780608,-0.04217819675109698,-0.0003640914104146338,0.08303020135962266,0.011598981821137666,-0.1397694925666677,-0.050809493826468814,0.040331352073691255,-0.06506153475564198,-0.04093026425369731,-0.005207812485241071,-0.04968115625576388,-0.07114098252273239,-0.17970409950079705,-0.018188994783085152,-0.004791001867579918,0.00012826582084817068,0.00011683760550863755,-0.1883760802464378,-0.05990664146968321,0.008154121365023704,0.04427168539805001,-0.012965152514374877,-0.00041861910025197676,-0.03685478622995153,0.006675085711012556,0.003475387181572483,0.015175971242263109,-0.001047600544806718,-0.01003751840201631,-0.007610160043900463,-0.024135056737396087,7.000792596860084e-05,-0.034993902223558526,-0.04411751472368565,-0.00013419975926748335,-0.053745195145560316,0.0009832619371398892,-0.0008148901579200532,0.03121790594106835,0.020626843038050718,0.04382676844452701,1
TCGA-CV-7409,0.08923191130935264,0.005558940402315429,-0.011193691971246835,-0.00044985580019797877,0.03382429538687763,0.00896507254350373,-0.12567704651164954,-0.03166914923937317,0.04479377044653054,-0.053877713939691436,-0.03908763717994315,-0.0029994724930343616,-0.02984547941793819,-0.09252876541813723,-0.13132696123508614,-0.02202992837079904,-0.04888004675739855,0.001641681607790453,0.0003970334778018289,-0.02283459981579081,-0.0624758306558927,0.006767940698590344,0.05258090422142155,-0.06272590393892628,-0.06494493894907201,-0.025641307990409357,0.005299281037074985,0.00588911221268287,0.0025371607813256826,-0.003456999880590572,-0.012201901708224933,-0.006880783273118917,-0.0660399311778583,0.010611384366599374,-0.02538849055683476,-0.06400534080146371,-2.75610994171947e-06,-0.025785295926048026,0.0022393553635860785,-0.027967882360211947,0.01655553400142819,0.01846403037326741,0.029571717492635898,0
TCGA-CN-6010,0.062066169189770086,0.0015731975729033076,-0.008770032189647222,-0.00036942194515456533,0.05114860776400265,0.014989653000055624,-0.10464532856318122,-0.026145291387141906,0.04610765094548581,-0.01924218048526492,-0.030246361035449018,-0.0069030607910222285,-0.07830644689194874,-0.06314589411653668,-0.08539454307547255,-0.023659479750655344,-0.02406386957200241,0.04029304919502718,0.009674140743331703,-0.006967855498561292,-0.03248770911981234,0.031842278047764294,0.019493440957994133,-0.03425629427271949,-0.0035606203788827845,-0.024397674485282787,0.0024716345447753497,0.0032605091284872378,0.004583448442692851,-0.004424685575994732,-0.0038576822127715893,-0.005918828797036071,-0.019164684591895315,0.0014687473657601729,-0.02462704938880827,-0.04695997457128552,-7.09128437636393e-05,-0.028372319337927592,7.543224793833914e-05,-0.008394695460268145,0.012598971025473268,0.013199226296588595,0.027062429612394967,1
TCGA-CR-7395,0.03666304131420769,0.0019146580644348685,-0.013271813953129423,-0.0002765156661432072,0.022626996325628326,0.015537551690097129,-0.0952774999848376,-0.023308369431228305,0.03523549760985857,-0.02850385417899105,-0.027580052785591544,-0.00813186332361756,-0.02984213394430024,-0.059561373991043685,-0.10563714548875733,-0.014693815129688658,-0.009229457053108034,0.000489038851008333,0.001971778325625586,-0.02191539570671139,-0.04123719322955106,0.02148635343137077,0.0222157562695544,-0.00432660405153372,-0.0008991017255908925,-0.01651088656509374,0.002323166218756516,0.0024117937883631367,0.0028538701524388954,-0.0028713318416445474,-0.007758433050618893,-0.006009704826253547,-0.027338032651724947,0.002569026776570179,-0.01683916986699641,-0.036265814780526574,-0.00017137615953398508,-0.04628191737568593,0.026126214727292443,-0.0006548459946230525,0.012009627015274523,0.013291915463488355,0.01901978784108191,1
TCGA-QK-A8Z9,0.0630624655142424,0.0023300058605487373,-0.022274069507761493,-0.00033860980586191997,0.023503750692390246,0.004416229772965287,-0.13298906335863475,-0.038186387741357145,0.054561404761610865,-0.07873068680803878,-0.027199901097514398,-0.012556990782724608,-0.03974291772042834,-0.05019068043004521,-0.1356944808581249,-0.025489816737790764,-0.03477959107365294,0.00016795391921253555,0.0009308939585073511,-0.01047222448425339,-0.051069809224429594,0.015064006834350094,0.04013442935380203,-0.046181004562204885,-0.0017132035225421523,-0.01315572494259583,0.002447831232633934,0.004277468052086179,0.006070615280879791,-0.004406102491234267,-0.006142617811338674,-0.008202755379546225,-0.04448582210509925,0.0001225927081995206,-0.018443966476197858,-0.0494758054465031,-0.0023338759709111614,-0.013873298006565076,0.0012842823751553125,-0.00046707018305136545,0.013617724214116477,0.015376294186779759,0.07442212520833667,0
TCGA-DQ-5624,0.025075150996473745,0.006870499781418653,-0.016172715283157637,-0.0005618165409192006,0.021395146655430467,0.0037302490421650975,-0.13328986592952952,-0.022850689860968765,0.046986067410605556,-0.12467859028387827,-0.028383691258211163,-0.01227374432893566,-0.040354957576953156,-0.04363251025701621,-0.11851652612089815,-0.030264990655306953,-0.045313327833153776,0.00010151051695242543,0.0021695479794759864,-0.04097280757904179,-0.04396234320398723,0.014113265562501236,0.03449107717658539,-0.029608256771943255,-0.007038293699465144,-0.017769447862539315,0.002380095415337515,0.003895992181086924,0.04751459685039833,-0.0064052479949674845,-0.011266123451451284,-0.005912405324578872,-0.026833468126198023,0.0058859282014732854,-0.016612784583958106,-0.025709336070519485,-0.001978016587646668,-0.04279690751729454,0.0010281880741450538,-0.0004767948026543758,0.011533539205191892,0.00836062929820545,0.06284413569878797,1
TCGA-CR-5249,0.0354113782328836,0.0032613928876562568,-0.008436512195122361,-0.0003551425467599523,0.01695283081599346,0.006131791782469934,-0.10797063862633739,-0.020006322277564558,0.05054760412597902,-0.015594754046851289,-0.020631964278974374,-0.007850825592784879,-0.033991466715295474,-0.043332315944847606,-0.10150002635050968,-0.009720036841295557,-0.0038064863294713946,0.0014168540433834615,0.017898241374749782,-0.0057734241710686775,-0.030907810716490028,0.014169061378103242,0.01774054996184749,-0.01563958079217853,-0.00020900439372421422,-0.011078142899320022,0.0016394989162525245,0.002293178642538463,0.002825763212712204,-0.00505994896060896,-0.0036509085259042217,-0.004956400613544876,-0.02583554906778962,0.018918538264451806,-0.011541520564015207,-0.04502316778347289,-7.573085550386318e-05,-0.018788040918426518,5.222232549577325e-05,-0.0006135163613102584,0.007014817814981291,0.014290561453880316,0.08670956181969888,1
TCGA-IQ-7631,0.025775775195103524,0.000111617364178825,-0.0015872827012861287,-2.6717180058653024e-05,0.01535410262088804,0.0024015879390088487,-0.08240723229979133,-0.016581107111470133,0.028042911463527727,-0.030077338791013746,-0.06165243619414298,-0.0028057906457361636,-0.015421178917179283,-0.08811360721983628,-0.04385655010687937,-0.10230440566495676,-0.04046539769095773,0.0015396836632650662,2.1548531413519642e-05,-0.01244154215366593,-0.02843612515683797,0.024777793921088052,0.0288382679549592,-0.02566388200202861,-0.00048636382144583547,-0.004600254235144378,0.0018532752662866621,0.0018254732413049777,0.0012361344232832564,-0.003420693336759241,-0.0018518578765975003,-0.0038533381746633346,-0.052318658981224765,0.0014789568549639271,-0.009147746454410454,-0.019199844867489376,-1.2941283147397061e-05,-0.004160744360102609,5.400328489111865e-05,-0.0006011133507148937,0.008449433842662188,0.012172588318734403,0.004519020431454495,1
TCGA-CQ-5326,0.0712947766725551,0.019177118655864252,-0.03240246334009361,-0.0008505979717691272,0.023137671497126377,0.005587328193933393,-0.0791000481881142,-0.039867474516489414,0.06547989990762737,-0.10564787593759761,-0.021663351086010932,-0.010530959495819506,-0.06038027186066899,-0.056656230176316574,-0.20278495906980748,-0.053112547102098555,-0.015732894853733106,1.9056502448576562e-05,7.7508449892886e-05,-0.10379064168860733,-0.05518497924716857,0.0038503159850654077,0.02156746969420495,-0.0030931840877457435,-0.003536485281651557,-0.03341467212518369,0.0022909461534990207,0.0035769049528382524,0.05183197535618284,-0.004900518734918424,-0.01306221576229522,-0.003915198046094802,-0.023196786478651615,0.00016169623441621657,-0.02468160101057542,-0.03630211362179874,-3.4130173488811784e-05,-0.02813558180986772,0.011846520595615062,-0.0011129744723614805,0.018238595762279725,0.013353386089434911,0.04064557945360655,0
TCGA-BA-A6DI,0.056586073878160496,0.006327853884999639,-0.025859415924014285,-0.0003937503989933895,0.025929578345529815,0.027023762744723203,-0.10114645850444678,-0.028806965333044998,0.05632962711310085,-0.06556169241461457,-0.02152831630442199,-0.006500280566436723,-0.03572813117182879,-0.06818137625292221,-0.13154026547355563,-0.03971684727740938,-0.04576602370174072,0.008191792931377867,0.0006508539996160062,-0.044668778181351586,-0.04583001234844956,0.009973448077721367,0.03516703951425102,-0.07508491219872747,-0.0019710884235323695,-0.019119359267534403,0.0019606280309054655,0.002955503635496842,0.016740371503950014,-0.002597718041266645,-0.005868329349224079,-0.00668353150828282,-0.0191950909312362,0.0028425149468236433,-0.012716843544308618,-0.03971971921650069,-0.00022583523417187058,-0.02163792978023654,0.0037864154250094517,-0.0030262521732384987,0.010720807744537436,0.013378015615536818,0.04891193723799432,0
TCGA-CN-5356,0.2349588224850942,0.003863636352166499,-0.020574793294296637,-0.0007144087222467837,0.01424687946737772,0.013600651627042472,-0.09793259096155678,-0.027193480128144955,0.07767320650517706,-0.03738982549546619,-0.01940701286042737,-0.004130748329127235,-0.052049497044523,-0.05400729967229476,-0.07125609828011584,-0.009950129317158024,-0.009453529713783075,0.0005081272810271908,0.005082614490398683,-0.008425976377493762,-0.043273120241051136,0.030357456422993926,0.02375189242594163,-0.03960755324428361,-0.0033292008603737063,-0.022612861742325376,0.0020783152689839786,0.007300268037409913,0.005876656304270086,-0.002320549435831163,-0.0038381252926343802,-0.011652659060865312,-0.02786997896256615,0.007548202545016593,-0.0316172199928978,-0.05608146736923093,-0.00020275022308107742,-0.038479575199314664,0.013382569348948931,-0.0001983657574953042,0.016377896011315594,0.011638118038435915,0.026912891137678044,1
