,ACTB,ANO1,ARF1,BCAP31,BSG,CALM3,CERS4,CFL1,CHCHD2,CHD3,CHMP4B,CHPF,CLIC1,CSRP1,DDIT4,DHCR7,EHD2,EIF1,FABP4,FMOD,FOSL1,FSCN1,FST,GRHL3,IL12RB2,KIAA1217,KRT18,LMAN2,LYZ,MBNL1,MORF4L2,MYL12B,MYL2,OSR2,PLS3,PPIB,PSMB5,RALB,RPL22L1,SDF2L1,SFRP1,SLC25A39,SLC25A5,TBC1D2,TMEM14C,TPM2,VDAC1,VDAC2,YWHAB,ZNF385A,class
TCGA-KU-A6H8,-0.09951796979063231,-0.010795128809068431,0.03557070651625629,-0.05920850767948719,3.545863998006024e-05,-0.00048226634259797594,0.0003394636802400596,0.034583685926496584,-0.00429400850338798,0.020787058438587504,0.02749120934653524,0.004708665195000907,0.0025368627234384693,-0.014204625395387518,-0.004423760040563199,-0.0002562160356060212,-0.008353483059814364,0.03203708246139052,0.0016852705933598936,0.011191896004051672,-0.007274086618896806,0.025092086237549834,0.0011143396574170349,0.028944649899027317,0.00022437307434965042,0.018053157802683698,-0.0008041255629678459,-0.0057757087493675715,0.00012130318979552932,0.061174624420844856,-0.06629609775324136,-0.012726684223737138,0.4931833331177875,0.0007604302211363369,0.004089635945467872,-0.012666287037503384,-0.049710316595511284,-0.01518181236591208,-0.010126331817569768,0.006888416422925111,0.03786644248933176,-0.03192342874077437,0.0021695429179922634,-0.007445673757759967,-0.018305058417130846,-1.3350801096647775,-0.019309942790329347,0.007793681888589402,-0.04055964417411718,-0.02633328088844542,0
TCGA-IQ-A61E,-0.2802680528542128,-0.004940958306848276,0.06747103575131962,-0.12104943717803053,6.340608461885237e-05,-0.0007167782435667869,0.0004982265031954203,0.11630680134720574,-0.004229102282418892,0.0284656373168849,0.03398993301975622,0.02029760825802917,0.010071100909753307,-0.01748094574634761,-0.06535107943084012,-0.0005911886325716818,-0.024170840991037827,0.026705377415904175,8.16577497490413e-06,0.011161326239311261,-0.01732865984740027,0.1282826512197232,0.021752299191750746,0.015941319021727542,0.004202149161500988,0.015000340010314594,-0.003932060440613128,-0.009827790913433903,7.525184224871585e-05,0.09928245595036324,-0.12316724495876877,-0.029497243636169956,0.0014207187828090035,0.003732087179720883,0.018477486653095242,-0.052264980293101324,-0.09111172509015049,-0.02805004972296579,-0.014977446674598638,0.010876140409507594,0.01365016985988636,-0.08630010499592143,0.004094622325582588,-0.010442957808641224,-0.021835595867649334,-0.06120048835676266,-0.019225131762099813,0.008596409573582861,-0.08523204721260065,-0.045340640335109594,1
TCGA-CN-5374,-0.1902720170779236,-0.00473591803541073,0.07219321494568934,-0.06864015290735766,6.05251928962744e-05,-0.0006266918010512092,0.00027095387485212503,0.05696685185041637,-0.003321206078949001,0.03348661201186978,0.041761075155108275,0.00925542892433797,0.005834392925432261,-0.034385307076354295,-0.01088736036921102,-0.0004981509841027481,-0.009456965509761274,0.02862336916766695,1.0699298370294186e-05,0.015242559350260105,-0.0039187826729739,0.04003711617295255,0.0010612019621016012,0.018697396110563095,0.003821643311066569,0.016638386594068393,-0.008704033118859627,-0.00985326385806765,0.00024379089335171877,0.11534162545362076,-0.07943954157687613,-0.01763589505078451,0.01703957211061322,0.0012877492767484398,0.0065681701186403735,-0.01958370518194931,-0.039283939478683534,-0.011319810010200293,-0.0076435522309640375,0.009067599505449707,0.0006694049600906045,-0.04592065092835101,0.0043742286593349234,-0.013183027066344407,-0.019705731110395974,-0.048949122190111716,-0.01170894389465273,0.008514242428181041,-0.07699995097649881,-0.05045119512727629,1
TCGA-CV-7095,-0.31507318767845544,-0.10362158688425435,0.0706236851390305,-0.2942274466698497,7.844816061235567e-05,-0.0010612381109016964,0.00036893086173456246,0.1339163593867633,-0.013966968545693062,0.05337324905808029,0.029006054084159186,0.015356968348864776,0.005258482377547963,-0.02943632868760039,-0.06521499663224532,-0.0031018453815064386,-0.04870187011394744,0.020807970409111472,0.0004824517779540021,0.005820036808900672,-0.025826460708396323,0.16098906001506302,0.004231246916208259,0.02607542351063034,0.0033033739324993885,0.021121008637712838,-0.003465743275543651,-0.006223594076609047,8.266664599157945e-05,0.052703750607998714,-0.07402675411594625,-0.015723180675655767,0.006192403916660313,0.0004011361757747502,0.014715460575818044,-0.026300004862824737,-0.07161058464403143,-0.032667387116555466,-0.004000762848616409,0.011157238554167557,0.00012635169420558903,-0.0802103121525548,0.003668889233681699,-0.014352957515450182,-0.014191437571771635,-0.05179974787918191,-0.012856763285710573,0.00762306563111207,-0.10058065831193964,-0.10904306397545414,0
TCGA-BA-A6DD,-0.1684034021703681,-0.04688356302782769,0.05786656211957819,-0.09463286829152762,7.331103573780416e-05,-0.0004395431389882608,0.000694314334355768,0.10159106452978621,-0.005025537736093853,0.018253949332639897,0.02418074719273252,0.023312043464389465,0.007335049393497633,-0.017172667943156663,-0.06269078900865949,-0.00046987159177417346,-0.01396768538016315,0.024053436790398394,7.504012684735273e-05,0.01036580603062756,-0.009935847270429387,0.06779737853440716,0.0036839352119700246,0.01611006956002735,0.001240921424506399,0.012677156725390003,-0.004130487681986242,-0.009692476767265175,0.00015522134218963466,0.048878098867014365,-0.07183296742286994,-0.02704463261883044,4.818682937567061e-05,0.00038961516159029806,0.00945508950828215,-0.028923070031045096,-0.08393488493802576,-0.030525224904042417,-0.019449090346874705,0.010065031369904066,0.0007240473664586491,-0.060669956690020316,0.004039804464603045,-0.009683318439704701,-0.016920909665257073,-0.04357988774478408,-0.014314291193039057,0.0073094321751950775,-0.05687610625257213,-0.048336718974321166,0
TCGA-DQ-7592,-0.30668762587590503,-0.04584993174941596,0.07957877051003547,-0.160988856253472,6.368285954194762e-05,-0.00128386717594635,0.00041190173632286265,0.0709472240040088,-0.0062960038162061804,0.08016095514448425,0.04449087268916234,0.020207461106625413,0.007039552274019246,-0.016843450687001073,-0.08104989802327298,-0.0011959110860667063,-0.10340393269796268,0.023664498115507884,5.091691173991527e-06,0.018580314310428978,-0.017300534589378913,0.22292515504210042,0.002059587343044217,0.016879181092799848,0.008359057489474462,0.02941032087149046,-0.0055606539087070805,-0.007676946844256566,0.00023583313855404317,0.12619850896114843,-0.15860936161382377,-0.024197923107859502,0.02250796370087926,0.0008033761180931582,0.02222492754406997,-0.021269436769058146,-0.07985643063167326,-0.03834944163191345,-0.023240078025022825,0.013831316133045253,0.035744223679410256,-0.06395477154620581,0.00588453689152029,-0.014131472511044817,-0.0185233595797364,-0.06920201708194933,-0.01066984715847431,0.006376997476262392,-0.13637593769973141,-0.10273974564087042,1
TCGA-IQ-A61J,-0.17388567483401332,-0.02140831181838586,0.0457576754526393,-0.0874667226768656,5.626513510889079e-05,-0.00041857921365271567,0.0006361433561171821,0.07569756671115845,-0.003111271146851691,0.05908690199696226,0.02870702516523726,0.01566197053738633,0.004033580890962725,-0.02041896447977917,-0.011957468172476712,-0.0003857975275550825,-0.02826653014467964,0.020962284194033724,0.001781087955285881,0.03594882845497904,-0.00839239998146006,0.05979509784738918,0.0013752236644630099,0.02550691252546296,0.0018572184405571438,0.01616958694065454,-0.0012629712473170092,-0.006127511744279669,0.0001083099308232933,0.09109707153549157,-0.08580536721769247,-0.022266605807635006,0.0647525643307564,0.0007147501573818278,0.015186367205122708,-0.025154050117332172,-0.04144564489053102,-0.027850644875668604,-0.007264435729009321,0.00775827540142774,0.005604040040109726,-0.0382991544707871,0.00272680067688028,-0.0144474969739071,-0.012226833508459375,-0.08370963548847943,-0.011479810314244745,0.004933013728721482,-0.07901902836508454,-0.07761042467922741,1
TCGA-CV-7430,-0.31502091085076156,-0.018498613279800253,0.09274834523930026,-0.1382514724023308,6.56929439415146e-05,-0.00023279425882098258,0.00046750291763251816,0.07550199381521522,-0.0028239894446484065,0.02758074953198045,0.03550420517529592,0.026255008654375633,0.00479557131700594,-0.020833347623806134,-0.01993323158257695,-0.0014415234024608044,-0.006195521900641829,0.0434468217105019,1.4918335974832275e-05,0.0029528641052163564,-0.06566552483741799,0.1447005928119666,0.001917569147238608,0.039881117641908895,0.0006665179568008017,0.021044733292031586,-0.008072417769820244,-0.008840572354894069,2.0080237672815826e-05,0.1794189859986683,-0.09096384684917261,-0.02469783415245066,0.0,0.0006059966891096826,0.017071197179831847,-0.01978100749251635,-0.06650691651416797,-0.05277110745584669,-0.061631022908308714,0.009096798243633221,0.0009761475594748554,-0.056917186014528116,0.0055445235267204684,-0.023341498368683225,-0.006551780001720431,-0.005208418595401391,-0.02001817841743146,0.013206278202592231,-0.11118039748651128,-0.16431202639259973,0
TCGA-CR-6470,-0.2055623092558422,-0.002399219975577642,0.05766565012701036,-0.07957807824459352,5.932570677236718e-05,-0.0008085674618201253,0.00020204779856076072,0.05194349030584951,-0.004043661368730409,0.12172021706694036,0.022499463630998206,0.009945283925002124,0.0034813130060819923,-0.022365743122001645,-0.016848965318265914,-0.00034617797977335753,-0.010485689479230105,0.029285796271047604,8.482515900113158e-06,0.03927615805175678,-0.0016618978948669718,0.04579012328305305,0.0029033335058549666,0.0058563912586836915,0.0007569063197392459,0.029419803252245257,-0.004008030428528538,-0.007918209534785213,0.00042317164981461896,0.14284569906998204,-0.07308269193929802,-0.01327718508761808,0.0005349155262685374,0.0004473356590792158,0.005592004435396213,-0.020610437547383155,-0.04177523633882632,-0.016721967718030355,-0.026468735831404636,0.014183741563801538,0.012798954711334807,-0.027330648159311074,0.0031597159587563317,-0.004278298053627149,-0.02131703351633545,-0.022262627233042016,-0.012227307829020938,0.003038080196288259,-0.0780961305196585,-0.04331315147622545,1
TCGA-CN-4733,-0.17633546311531403,-0.006489283108879955,0.048533116036885336,-0.06655980200336171,5.5824563023689966e-05,-0.00041347317357944447,0.00033921054397733356,0.05130830800668141,-0.0030689494009891057,0.023641848949767518,0.021790465939759956,0.01862419381895169,0.005044868956197817,-0.014577084211678333,-0.005180981939936851,-0.00041935832292736236,-0.020630492107002758,0.01451507973631462,1.74397391817577e-05,0.04570750539641372,-0.007215338265253591,0.07341007974031528,0.002741319273984134,0.0024311914193446515,0.00199711630035671,0.00925447982806805,-0.002793509857923872,-0.00718955400064395,0.0009425257582974277,0.06358080286269983,-0.046008858958947414,-0.013583836370135254,0.022319221522441566,0.0018352896240067663,0.006770467730378814,-0.018859860160370414,-0.03588212023606801,-0.01770280349490568,-0.0033110624431372518,0.021904062315722627,0.014645797082410605,-0.035333782312687745,0.0025438919524033,-0.009600263113286498,-0.01370752974532037,-0.06087016204326902,-0.007838125313524215,0.005097409187652424,-0.057914652350735965,-0.028784181734122984,1
TCGA-CQ-6222,-0.15099652360108914,-0.004142311082555135,0.04417861497675415,-0.10623981769288915,4.1498571103609e-05,-0.00041162916694604016,0.0005319055540247045,0.05170394820780211,-0.0038866529540412483,0.017023401078540563,0.025825958083159666,0.009713160881506835,0.0029058798766714534,-0.017568291880948494,-0.022754597663708843,-0.0005973231945941945,-0.010886560407909097,0.022651850296716226,0.00023799404072290717,0.0047762573370247405,-0.003575988881327562,0.06040296092160808,0.0007020383558465549,0.019882232031297523,0.00048723409678921907,0.011073200456837585,-0.0011998125172861711,-0.00545920880721679,0.0009324607664329684,0.054947953684956884,-0.045006342400555274,-0.010081457564335473,0.49510068914465544,0.0004595348043427778,0.0066725835274781585,-0.01286809672878771,-0.04138638023959651,-0.02210073156109371,-0.0046310144762162836,0.00853259848307834,0.004042047823788905,-0.03534979875537408,0.0028177045188761485,-0.0083543091983089,-0.009108713631843207,-0.7314828139808406,-0.015156287010431148,0.007446405962657519,-0.045447475149474274,-0.06275651371556698,1
TCGA-CN-6989,-0.27944655202012486,-0.19338716397945926,0.07263336730562721,-0.1303900736619481,8.914693493723096e-05,-0.000535173608889106,0.00034956925093789106,0.09171724400766415,-0.0034871629588067994,0.07758810714951708,0.04211621711828579,0.04109753379821189,0.008597577724946615,-0.03781238240429844,-0.019975733699666008,-0.005357681954377369,-0.02502572342202893,0.04204162606972741,4.2499844857511134e-05,0.055644063334896104,-0.032190823072384085,0.09715250882407202,0.009138446410562768,0.00835408612044091,0.0002392900699881369,0.024342936596128413,-0.0068060596382348995,-0.00838717297701676,0.001080568569343396,0.19703130538115823,-0.09959202996190139,-0.019272081313293575,0.054538249829270635,0.0013523737257555293,0.015645387446452424,-0.03440642107852667,-0.07246895251774038,-0.05981545758552216,-0.03716362417430712,0.019604726611079468,0.002958531484009048,-0.048278743908120154,0.005249497895603375,-0.014886411571079968,-0.013060755228027198,-0.11868789365466188,-0.017578707578042956,0.0084603900089063,-0.07690303716866041,-0.06439258025733019,1
TCGA-CR-6473,-0.10553415847208109,-0.028322135126684824,0.0634870240300189,-0.19409948831113857,5.822862819365838e-05,-0.0009325104379100075,0.00021094202609559963,0.06851019669099129,-0.007348934814574274,0.0587493099549497,0.0819821866455057,0.00650149710695809,0.00827234965132202,-0.03376211988617015,-0.07410539895000992,-0.0008708851916663832,-0.032226046578386604,0.057147489823191684,2.428077755747765e-07,0.003969803210638138,-0.005742892501778744,0.06467458880407212,0.01390363208078549,0.017224196902646306,0.0028208516935975415,0.03801121026021586,-0.00868833985386473,-0.018946858929340477,1.9824316959412552e-05,0.13786823988382904,-0.16763315103320708,-0.02034165579211761,1.2119717691456547e-05,0.0013657415650064936,0.018826121103265037,-0.027080184943080978,-0.04184359066014957,-0.025082536792209245,-0.008333627023841174,0.0096589388809744,0.00016658837525842192,-0.06056368365432701,0.020195429454063385,-0.011741644476781462,-0.014550080516059083,-0.013176031426900534,-0.034026779808142664,0.012402577944374705,-0.050936524493969446,-0.06013861038924016,1
TCGA-CV-7423,-0.3302268577668089,-0.0828674720775215,0.07861205896023891,-0.12276066995474295,7.683013512577355e-05,-0.00046211949803115477,0.0004850461883639535,0.08805707644039676,-0.003907311155477983,0.0231431145816927,0.03734532212144414,0.02979523425964744,0.006525227905515157,-0.028462621413841097,-0.00962160978549347,-0.0014173148660212374,-0.028174456063584898,0.02292850506937813,0.001144921483122913,0.009269306428432211,-0.029701718069481225,0.257493828738148,0.004707628212672496,0.04151711011254637,0.0005521271098717356,0.015075782756710053,-0.001597915168561932,-0.006435116997607173,9.667023415635076e-06,0.07525287898854015,-0.08473766427512776,-0.01801636671039517,0.006561419073221184,0.0010787694778159355,0.013500983366381674,-0.026126809118777603,-0.052862109304634176,-0.03510684339772994,-0.004703960905022747,0.014713214489617196,0.00943755966764863,-0.06798654996611703,0.003067138677140036,-0.009436198769074696,-0.011709069158178554,-0.026946988341953443,-0.023790396374915094,0.005500164605045224,-0.11548550618591343,-0.06321511433900015,1
TCGA-CV-7415,-0.2906043945913874,-0.16896617979309203,0.06367862476445052,-0.16914589108346045,0.00010878988267584457,-0.0004958490953348808,0.0007949459386949605,0.10025149924809326,-0.003829142315953524,0.021824492281341264,0.026650567565668085,0.04705400713623458,0.006862250787392996,-0.02317420586238704,-0.059670002709056084,-0.001824833652710957,-0.025413498319661325,0.02175179573561823,0.00010619062722658329,0.022470161482051065,-0.01560370630413017,0.24549390518251493,0.00832350957824389,0.006341111021326573,0.0016220570777277436,0.022356724744368096,-0.002096074655499959,-0.009566031052535747,8.865011335913596e-05,0.06441491345316742,-0.1447682174729108,-0.028348159933426643,0.0005311398482958117,0.0008954432333229503,0.023336989622964304,-0.04008165981948361,-0.07146341278080415,-0.025168172084409975,-0.012765132426133783,0.013407043997724324,0.0005229349253585991,-0.05358566747403392,0.00461119953601586,-0.020818970320581616,-0.015886296005880016,-0.03904095439975146,-0.014294894349043344,0.00733296967058004,-0.06196105409729062,-0.11047620117678207,0
TCGA-CN-6016,-0.313045349856797,-0.01783742060435375,0.0691343637989971,-0.08915648422176072,6.145375203465399e-05,-0.00048700987097959503,0.00032408598360964143,0.07200787153616459,-0.0036349734737581604,0.04592058614088845,0.03586859143473204,0.05879921805956517,0.003469140442470726,-0.030776408255530623,-0.018877021900326963,-0.0007978263845587248,-0.04311664926302669,0.02421435622436861,0.0010229346142703758,0.051760092790876615,-0.001870565674571592,0.16967217602256265,0.0016000020174069553,0.008538255489651354,0.002092543085590562,0.03279506824579324,-0.0014862356399912486,-0.00727042017895683,0.0004120746107154317,0.07521238514731594,-0.06837514610984236,-0.018564013911436816,0.4091848448338918,0.0017043886832573086,0.008901957094992079,-0.021727965553144362,-0.047837339513744886,-0.023440415476335772,-0.005144437531046434,0.00800692844247718,0.0038220943971164966,-0.047749249502672335,0.0023991979660569714,-0.01136016294167261,-0.012083363562727866,-0.4040133711170209,-0.012102783434851903,0.005463353626036204,-0.05753066773581309,-0.09108787757423605,1
TCGA-CV-7180,-0.24165698067251196,-0.02242280015068478,0.047306210360614,-0.11012493136068048,6.990115276130914e-05,-0.0003568304358662896,0.000660966613713298,0.07885279070567075,-0.005449134669872182,0.020781327593112194,0.026486900370777087,0.011461840095697088,0.005144690407688636,-0.02141633651491499,-0.009563974158853981,-0.0004979825182959315,-0.03241105756572627,0.025866848197591805,2.2876855726991212e-05,0.003177334327825015,-0.02271822633678412,0.1437126966347336,0.005815707633175364,0.02732808671279492,0.0007439720365781189,0.013636218591584657,-0.003543732772091113,-0.006194189088724272,3.294157421308536e-05,0.052366041353001526,-0.07609454568160097,-0.024034870990438675,0.00038040477077693906,0.0008675749316357,0.010602581734937116,-0.029282911658404364,-0.03400958753818727,-0.018962493191720546,-0.008756487737559895,0.011490872166766345,0.0025050704753183913,-0.06197244137855916,0.005171445242042399,-0.014244503158345925,-0.015145974487483956,-0.009701394696902205,-0.009118913414456123,0.0051614950346244234,-0.08022575543425368,-0.061629287983581575,0
TCGA-CV-7425,-0.16200505219551029,-0.0009110169033864668,0.05750242198916756,-0.15625245704237853,6.811563740087098e-05,-0.0006157129572161719,0.0012174953019012825,0.06726874832853719,-0.0041684797959866396,0.01722284958225358,0.02419767570652746,0.017476767551228126,0.0040729815785395815,-0.014861742675299617,-0.011594976667420922,-0.0006661992363840314,-0.01099139957341749,0.018982845954799942,9.161650460414654e-06,0.007889626833636917,-0.0064921356078589225,0.161833821305641,0.0043093337540300826,0.05453072021045324,0.0019423001318650086,0.009303788207992979,-0.0010936515765398766,-0.006453438087279326,0.0002498823639561244,0.0757403685520037,-0.11608639237147263,-0.022340621532600927,7.478345597912516e-05,0.0006434670383107122,0.027409655919713876,-0.015959655880635366,-0.044104514874106916,-0.02003759178539141,-0.04382760163075584,0.004172562758666683,0.041160279648781085,-0.06294829566215057,0.010596151083261686,-0.008566902061600056,-0.009856568279991413,-0.005549406161335968,-0.016601619430787615,0.006636607242148202,-0.08632422244692688,-0.06883881624263134,1
TCGA-CV-7446,-0.13825217519582925,-0.018105977990569237,0.05241966809460136,-0.05452119137900637,4.1989770404184065e-05,-0.0004309612178841479,0.0006292808452878875,0.04129924211844787,-0.003067083204547885,0.11855965578730807,0.0267383136955052,0.011431247171012555,0.004051251804370272,-0.016386461888134994,-0.006075878388517365,-0.0006493069292690775,-0.01241242531767652,0.07184989339228809,0.0027614500035679584,0.011461458042303304,-0.022314058511812153,0.03668701963940237,0.017938258595142087,0.04494752743507235,0.0017802308813627348,0.01517278057350422,-0.005353359762246369,-0.00372773782845148,0.00018957004009585303,0.2557636352314887,-0.12498841715676383,-0.01480460482255578,0.0,0.0013413504886397856,0.02243976715868489,-0.018689731739303408,-0.06185910545393303,-0.03170418562072009,-0.03770020013401236,0.006325478107221867,0.003093079539169843,-0.03939529617742236,0.006152524941999777,-0.00641941897784262,-0.01255306697079056,-0.015898135545283052,-0.012689861246455502,0.010479329685814404,-0.11901149079514804,-0.0851128224653686,1
TCGA-CQ-7072,-0.23285182945999308,-0.00928784133188407,0.05508393582213131,-0.0767130514141832,8.638184885155565e-05,-0.00043240497501572793,0.0003254099790361508,0.07181464498621865,-0.026867583775500695,0.15872662388271042,0.042971580067521685,0.04660611435807537,0.0042585743934070875,-0.0345300663748322,-0.01910333557690066,-0.0003681820207980082,-0.02736662715208522,0.040473879296549366,1.4288894187235766e-05,0.039389537410262576,-0.004980048964984041,0.09899803234911041,0.010721136599631663,0.002071924871838356,0.0014776223052593962,0.030084217482303128,-0.004702506489831877,-0.005311337067159555,0.00014453195661214143,0.10444581157364201,-0.08848139336343143,-0.04296231113969768,0.01171148554821764,0.0013113684379506291,0.02773948859185151,-0.029507661469441504,-0.035366594530154366,-0.029269090505824318,-0.01296673018764619,0.012934410292870728,0.00027729247127679813,-0.03776401492570392,0.0028342059344406887,-0.008697109299477424,-0.01943446395922238,-0.13392151230022825,-0.008922615123697202,0.004205119130666596,-0.09035446394711794,-0.046079273605368176,1
TCGA-BB-7870,-0.14773631747203864,-0.013142159376512863,0.04654028738464709,-0.11196397489800237,5.1787879978326295e-05,-0.0002208216526514163,0.0004307159896509172,0.06649537946897931,-0.008538994748752173,0.022405117415023774,0.029004253354995704,0.010432928964084754,0.010712139696300407,-0.020495273115311925,-0.028082353264560274,-0.0006368440695462127,-0.008060855319154072,0.0558614688259851,3.0800226932602724e-05,0.002299484826670373,-0.00901940638921664,0.08475813598082063,0.007054801746471999,0.02186440840503227,0.0003692043893134699,0.006412864721193536,-0.019793288248922732,-0.007669781860602982,4.194546362420817e-05,0.048855428569803905,-0.07829591047577182,-0.03243711560344206,7.9268377327943e-06,0.0010755808189120359,0.009502962867632728,-0.014572765075140083,-0.06221960178155001,-0.033972205403558595,-0.012952424648123366,0.022334697327280495,0.0002097345870399429,-0.07077784177174039,0.008665771070456692,-0.003422246543795431,-0.027359752699042367,-0.024900579912254805,-0.017970027758044987,0.01128303606084466,-0.08371622563776299,-0.029439354776453958,1
TCGA-CQ-6224,-0.3599803973048304,-0.009642454163927736,0.07401362762068675,-0.16268784880144008,7.6750350587879e-05,-0.0006938874027724597,0.00047147490391204606,0.15640448298515347,-0.004515328450530729,0.03753379541122143,0.04182041623459241,0.06080943896805847,0.006577464237916836,-0.0252937236361161,-0.03214279028855392,-0.00040526495485994964,-0.05688274086563502,0.034315952527625156,3.27810697340056e-06,0.036172281568964175,-0.00724950160314387,0.12980098160870404,0.003607907432518712,0.0006961446410388057,0.0013462267830833298,0.021803370007931006,-0.005075740434984138,-0.00860804352671182,0.00016833361016334433,0.0916863429160862,-0.10478979800099794,-0.021374729256992585,0.147514591088932,0.0015223898442808788,0.01549666614560524,-0.04181073714448069,-0.08065682660756966,-0.028731268636096464,-0.006194397136382039,0.018150633159672403,0.0012371537550874116,-0.05804099546949242,0.004974665299679912,-0.01830575607718959,-0.02547618298063452,-0.30445704321396855,-0.01690070427330658,0.008395612962095811,-0.10231018603559162,-0.06043143890393457,1
TCGA-BA-4078,-0.15169774041086542,-0.11043600737145383,0.061717610720277066,-0.12628898705441863,6.536978361691459e-05,-0.0007649133922261675,0.00046026931699399173,0.06025416521043815,-0.006645603095252264,0.15834725699341737,0.028385092962945706,0.023977275795974192,0.004576579302345356,-0.03579220212218255,-0.0038183721436021536,-0.003984913057660056,-0.019603221938814374,0.05333303988635144,1.0687986194393865e-05,0.05146527255514076,-0.0013018159201431691,0.042023778795648344,0.017114757653804456,0.00750457083557125,0.00016155607786107483,0.02364309064090872,-0.004901249279428749,-0.005794233333765569,0.0003521339882124141,0.12823226914124258,-0.12513692586607797,-0.02797679834824559,0.0,0.0011100572915403995,0.015045621055406438,-0.032411091478507764,-0.03882274980242696,-0.0329614814164798,-0.017780662464675655,0.013111031122759695,0.006258507043654261,-0.049546012115096634,0.004998876363926831,-0.00898086409542315,-0.022169511419925503,-0.035447008249232866,-0.007816554685287603,0.004617300556476296,-0.04764083531300203,-0.04218727915334158,0
TCGA-T3-A92N,-0.2166111649771818,-0.017932667005960856,0.058594677822081886,-0.21567055322335513,7.278398006885668e-05,-0.0005665057116769051,0.0003686644722643639,0.0521346514103753,-0.008121764480257419,0.03258875441878437,0.03201369500001827,0.020701855130305112,0.004713845150899344,-0.01970111824408892,-0.049013897570557685,-0.0005639501182637963,-0.02418927944630199,0.04395279986967208,2.7337489088257618e-05,0.004296860139136292,-0.024670886295957914,0.27510974752036493,0.00557242398493975,0.007955610576149219,0.004347785224470323,0.007080701859426313,-0.015774325827486668,-0.01046780808360416,0.00013575375874758642,0.0882939283721376,-0.15430786957020154,-0.019740763096655442,6.433254623141479e-05,0.00027972185597241505,0.017936554963691818,-0.048571736217517286,-0.08806809945865347,-0.09401660051672173,-0.013206811032750985,0.010807762678284956,0.00017034947595648216,-0.09580008730830507,0.005980487070519949,-0.03468383982251606,-0.017322804265536697,-0.012608362862464471,-0.02751347008713718,0.01559418402337273,-0.09953639177258516,-0.11999886963993257,0
TCGA-CV-5978,-0.23294539477027432,-0.01804922237510637,0.10693934715895582,-0.20764657496629513,4.909559110608092e-05,-0.0006177891085606342,0.0006815925805028521,0.08139051261381144,-0.003711880691483115,0.0410018617941209,0.0324670389397886,0.016156710662840242,0.004933207687304714,-0.035806827943992994,-0.00339418248422536,-0.001632456531270952,-0.016172061804606425,0.03529691870731898,0.00014845816847185565,0.027927175271405025,-0.01266579692165431,0.07598139227976243,0.004535244370494119,0.01606611031735534,0.00011365607701098573,0.02709860895450338,-0.00570039619264397,-0.005666363155955217,0.0015399446357234636,0.13954193320547018,-0.12600513345798364,-0.023247708818932546,0.00011076712726615193,0.0008972034884644696,0.01859992498121201,-0.03107553873134191,-0.0793787583531118,-0.09326664583072027,-0.014974195415616176,0.011843705712033454,0.0005318409279549491,-0.045915104250453496,0.005014239485756628,-0.018393511712509168,-0.018069052271604998,-0.04568601988961302,-0.013401463452228134,0.0119127619313961,-0.1042456973124505,-0.09911818693476748,0
TCGA-UF-A7JD,-0.32951528023272547,-0.013309411355241507,0.10653354634781205,-0.10097692598494208,5.130272080106052e-05,-0.0007514758728799247,0.00026828335354640295,0.09458770091120944,-0.006434697041371972,0.06872950194433688,0.031525249288996665,0.03117658824440324,0.007995741103479708,-0.12160644086474509,-0.03991039073055226,-0.0016939200775608516,-0.025264395041996342,0.03546886575374944,1.558090627756544e-05,0.03288981776369085,-0.008672993683251471,0.0884334492380229,0.006650277652632178,0.0018205901407065536,0.00011418091266675734,0.021270413953995693,-0.015287831106553561,-0.007257068299202921,5.6175183566132255e-05,0.0873381799111201,-0.1436092462351248,-0.03534703863000021,0.02819142291489558,0.0019147391726688648,0.016473658083245846,-0.03225892057742303,-0.0734818851865928,-0.024096273259476195,-0.025953874340782248,0.02129107432046467,0.004535319728547709,-0.06174830964268839,0.0036624414649109776,-0.0036369477250634565,-0.03901740931066392,-0.2124794511965843,-0.011568060380619494,0.006285496074634622,-0.05742169333113107,-0.020624806360182116,0
TCGA-CQ-5331,-0.25240036936590254,-0.0032650724051842177,0.05710896305184203,-0.07699360071022035,5.091762175743433e-05,-0.0007136768817126522,0.0006029202156249542,0.061682908163591524,-0.0029689748089155245,0.04677976052701553,0.020622033363101623,0.015104882649464224,0.006132475659776111,-0.015821414610737706,-0.02307503844364019,-0.0005001918270196139,-0.018883176621703742,0.016462150901792694,1.1529531280121417e-05,0.010663084278870267,-0.007353860078011933,0.14362373869989764,0.001859058664795024,0.02365295385422504,0.006547091545459404,0.01721153869130086,-0.0042462342765520284,-0.0061330126662235114,0.0007537022025301771,0.07222959942192876,-0.07255689679879095,-0.028755795506650948,1.5686794671213984e-05,0.0005229472743999688,0.011040981540459882,-0.02939084398580382,-0.06729583930610704,-0.034745601358308044,-0.01782216035205178,0.013177331180109046,0.01162236887031899,-0.04526899832684065,0.0037891504102483663,-0.008497315166492912,-0.0145325351333454,-0.028108236799573607,-0.013429081659699043,0.007098536705890828,-0.07732615913539602,-0.0525195733459854,1
