,MME,TNFRSF1A,RBP1,TRMT112,POLR2L,NQO1,RNASE7,SPINK6,PLA2G4A,PSMB7,TPI1,FXYD5,CCL19,F3,TMBIM6,MSMO1,TOMM22,ARL4D,GAPDH,HSP90AA1,ALDH3A1,FTH1,HSP90AB1,PSMB3,APRT,KIAA1522,CAMK2N1,CDKN2A,CALML5,LYPLA2,SERPINE1,SOD1,TMEM230,RAN,CHGB,TCEAL9,F2RL1,IL1A,RPS21,KLF3,USP14,PGK1,class
TCGA-CR-7377,-0.0016161815437037651,0.007135183318584437,-0.0012522345795745516,0.01589799998821715,0.005252943908744528,-0.004526049250297267,-0.012452214859183948,0.002105391466218459,0.006855172180159652,-0.046379850550818565,0.05573121588425958,-0.01735844466109573,0.008609213126096131,-0.009588742652984712,-0.10186555132395742,-0.0112887368079899,0.012219685661159918,-0.05351724726206526,-0.1150730494066647,-0.0010024211107332157,0.002419549790065237,-0.037983050294696556,0.05148287078885754,-0.023625681654901927,-0.021719291461565912,0.05320021647996413,-0.02906122050132283,0.0023680814566226067,0.0010866407352258408,-0.03761545917683406,0.027818186704591102,-0.04537645081833736,-0.01326197219439658,0.0019201755033748736,-0.003525758681840966,-0.06128245516531001,0.006322474019882524,-0.0005079635063528096,-0.015584423089966402,0.0022225723541323935,-0.00865760203879885,-0.048655545020897854,0
TCGA-CR-7371,-0.002112039316530806,0.003651254739877468,-0.004778237310244381,0.015185388521440465,0.005810567855893721,-0.004271997408344473,-0.0515195230178229,0.0005011968734320104,0.011631431193456014,-0.041046488023925104,0.07234910127116603,-0.005583078591253205,0.00239655510762465,-0.004809869329466637,-0.1182633345417865,-0.011055785009228785,0.015257410658265587,-0.036502502620817445,-0.13213549856199136,-0.0014353655161652072,0.005659821685806412,-0.03127981076476529,0.04559816901644002,-0.023117013404540043,-0.026306413983060977,0.09291567783784452,-0.0033761172888568166,0.002798456670695359,0.0009590861189934136,-0.017125710831385244,0.004919759127610728,-0.04486501551922818,-0.014726246150186298,0.0019179160861404639,-0.00044767777692718036,-0.06383741992061603,0.006393762514225868,-0.001154204630712901,-0.01819438067909119,0.0037215118203720067,-0.011959705785221991,-0.06793067791615011,0
TCGA-WA-A7GZ,-0.001177394125201074,0.004033120859068692,-0.0006592772493738908,0.02743402221014636,0.00903807713327011,-0.0002637943478583318,-0.11959053678210572,0.015082070719027596,0.05224485390283362,-0.08232339320649375,0.06018263236316741,-0.016404160427101258,5.264016817766474e-05,-0.012871722894064587,-0.09809011613054341,-0.009923562857899129,0.018099708312274924,-0.05447875358782836,-0.13832427751516022,-0.0012817401302036707,0.0014680280437353315,-0.05582918868597025,0.06932281064336773,-0.03143641326928331,-0.04541230354691845,0.07883600490114036,-0.010451411438109745,0.0009834655229689513,0.0007499969438784077,-0.03552871240307414,0.00946499976123353,-0.06940109423961063,-0.015519111865007339,0.002402880231373479,-0.0010724812783864843,-0.07551061444348285,0.0024341577478026433,-0.0023304564974393586,-0.05384993697120907,0.00285750678894049,-0.0036963924506900983,-0.05719665152833113,0
TCGA-CV-7097,-0.0042230608178252535,0.004094720563878449,-0.004243768625247265,0.026846833026176586,0.005914335739195553,-0.00271039257229066,-0.06938950714689447,0.0025733277262547215,0.013344665666152496,-0.0412900163238246,0.08068730711517637,-0.02054015850499174,0.00015074296526193314,-0.023908280437386895,-0.13085663966456704,-0.009443006074779098,0.02046290603361625,-0.04972942221257491,-0.16803321978358937,-0.0013178965321648788,0.000420105810445425,-0.03206429400278057,0.0960936168605781,-0.03310076315981589,-0.019445456214138374,0.05318483487061869,-0.029629039974250447,0.00022071269424406685,0.00016213383715389058,-0.034469615463773896,0.015000756155704944,-0.038179503704917156,-0.009723045162200157,0.0029762915636543878,-0.09022083112852362,-0.08151320611031324,0.004113278013584535,-0.017533737283935365,-0.03615889235236814,0.003422706782537878,-0.00829156346001215,-0.11572005390695066,0
TCGA-HL-7533,-0.00024551157522717054,0.004112373479419238,-0.004004643638108495,0.023930872012915556,0.008254078903281713,-0.005393624988649668,-0.019674825808916666,0.4797904069912957,0.009829942290497279,-0.07034203988449027,0.09224220767342711,-0.015614332506609704,7.549226733058157e-05,-0.0019740400537367852,-0.09771030977387825,-0.011794528020961197,0.01562135695952735,-0.02062515011435247,-0.20822634320137462,-0.0011745590323789666,0.00014557725485336162,-0.100776358880704,0.06637292856801748,-0.03752577365048554,-0.025703861904436416,0.07287480378813774,-0.0022029649962089894,0.29927623560273,0.00598679823206537,-0.04122358949641311,0.018984066896685643,-0.059043381763677204,-0.007082044779499827,0.0030898384306534956,-8.407772152626514e-05,-0.057809167282903015,0.0023815995107310376,-0.0021463703463191174,-0.0331986428522223,0.0020735610993131764,-0.008074672013560723,-0.13800633370275112,1
TCGA-CR-5250,-5.059995746464634e-05,0.003101741296058604,-0.005643385006566927,0.019185850203693944,0.005717648483334188,-0.0044383616176344445,-0.009186610753922598,0.0,0.013635495666299418,-0.05339465005020879,0.03921534423685562,-0.005822074872016611,0.0012467707806365416,-0.005790873958954176,-0.09256202348445403,-0.004908633405939711,0.012367758998810536,-0.005681530308375259,-0.08986271531338234,-0.0003551766566210841,0.007685360947185597,-0.016567438608141787,0.04281501417347288,-0.017782607183543984,-0.01671452867880347,0.1656314085268021,-0.005545261527219245,0.1506545884505483,0.03734611289610229,-0.03395121041265587,0.001003727596677003,-0.040233682393613975,-0.008767576770658194,0.001163529124738917,-2.0051217424973118e-05,-0.06880781790205379,0.0003450056631098882,-0.001901620466008585,-0.014219188128163616,0.0038302519384458785,-0.004799500364467848,-0.03979111596852984,1
TCGA-CV-A45O,-9.238490797155077e-05,0.002085062380022143,-0.003758242249873899,0.00684474893528926,0.003065869781525145,-0.0009801072690256427,-0.07243545777359366,0.09184765579862168,0.008918352226016274,-0.017387085780972263,0.023080194034322096,-0.007630085753166942,1.7788292125118247e-05,-0.027782479125746908,-0.046177030106627485,-0.03892146273451476,0.00394659876344254,-0.03526222371299974,-0.025534579053213838,-0.00019309234202625648,0.00017174537759461695,-0.0034147784288783003,0.008285087201337974,-0.006154868295140602,-0.005852680470633356,0.022154092999463828,-0.0006977314658469158,0.005127862516864131,0.0437152839280034,-0.01588735122913122,0.0006668779090848373,-0.007805105403147988,-0.002472976151470376,0.0005193637341752845,-1.9812275409978405e-06,-0.08802269629388017,0.003189356045163607,-0.0017209874964326354,-0.005368738265747363,0.0027560508904711225,-0.001661053723995766,-0.0215546273630456,1
TCGA-CQ-6220,-0.0003458754276408836,0.004195953500489708,-0.02010424224087296,0.017580511600120814,0.005425210968072441,-0.004510277362478344,-0.08336784613124058,0.0024543508840325304,0.009091695843261334,-0.052347453387038584,0.06871622757196406,-0.005440768024244025,5.066186120366754e-05,-0.00839886363217761,-0.08005035566219314,-0.015280438662086091,0.017317951419563018,-0.07003418076013182,-0.11028850444910568,-0.0009217071470956782,0.0008359913965030379,-0.017823374956155175,0.047197237910013796,-0.023654718353371393,-0.023139407960463442,0.07172507716554453,-0.0036863786827990882,0.07781823617375198,0.0019049720275414433,-0.03725431325885644,0.002767030092611194,-0.020360540201845034,-0.010460010254178061,0.0019207961125335424,-0.0006334551935855709,-0.08886290440667668,0.006087522807832943,-0.0023292837188016746,-0.01949552806804447,0.0023380869305861447,-0.004353178708191222,-0.09683795459298163,1
TCGA-CN-6020,-0.0011414252617590714,0.005291544492866125,-0.011587120177604063,0.02695685877380612,0.00543298002630006,-0.008266663566725162,-0.07241513362462157,0.0006307363285058331,0.025172435038324854,-0.03710114047970666,0.04896430691081723,-0.009565295784961755,0.0008969124079880739,-0.034828437470707053,-0.12823780784969516,-0.014174108641347405,0.015240338980938567,-0.022953906413930792,-0.09710361208168877,-0.0004474417343491106,0.0022732122574634778,-0.025543249674164045,0.06558312018037502,-0.0195019093766148,-0.0281388872045758,0.07939694688245975,-0.01611236009855848,0.0003429915979721698,8.459384214076205e-05,-0.05045178018617818,0.011008719235248767,-0.03700006130448231,-0.011204316424018196,0.0018014045991826594,-0.00014910977327399326,-0.09838472841481052,0.003481973746267996,-0.014937255498848,-0.01607095922232073,0.0030373898989773237,-0.007168813427609812,-0.04406737399230737,0
TCGA-CV-7427,-0.00011412253337662155,0.004331539852413092,-0.010022719163495541,0.01452050291491999,0.005821159515439727,-0.0060838241335602694,-0.08721235451731717,0.04297433889947186,0.010204278855987283,-0.06473568020687445,0.05602986438305433,-0.025686459042472985,0.00029409976313528834,-0.03721555409138223,-0.11799198342170615,-0.02747185039117947,0.011421558015938181,-0.052620656603736736,-0.09318623926443499,-0.0007346563020235394,0.0006909376862069561,-0.013890037580443897,0.039931077663618676,-0.015553668850162307,-0.014906956690698699,0.06920916184200622,-0.006051397980253013,0.0013309644289263426,0.01697192572303404,-0.02998287853260191,0.004448280579341184,-0.02600802793687614,-0.006473629140786108,0.0017797963263942156,-4.373634466132419e-05,-0.0950868219473697,0.008588977045651317,-0.003906966687083451,-0.014320708239975137,0.005136635809468077,-0.005905955836467247,-0.08001559071989973,1
TCGA-CN-6021,-0.00029552992398532667,0.002654294152649271,-0.008800914316753278,0.014807823333850261,0.003831689575234061,-0.005368532194502976,-0.06415074305762485,0.0010083988871654563,0.010748142127708896,-0.05461291588976605,0.038446544830730706,-0.005191327088052077,0.0004339391641501583,-0.0038407219736625096,-0.0868713189930269,-0.006717832731887871,0.01476771369276828,-0.0274613999834286,-0.07018053750944772,-0.0015415255670480745,0.00562806757026705,-0.018622463635200252,0.06999319754666618,-0.025526736747522934,-0.012883710414189809,0.0432872560166131,-0.0011737397499801496,0.0756244857582352,0.00410333765858307,-0.01875977983621643,0.0008016814624091256,-0.06414243250180371,-0.010751792456714218,0.0015472716854833374,-1.8826639598125208e-05,-0.05620252634859753,0.0026548153140251557,-0.0008704974497582726,-0.015924274772031906,0.00470413023991223,-0.0061993862273453625,-0.04327102570567512,0
TCGA-CN-4738,-0.00676747168181528,0.00869732791141959,-0.00793507302933841,0.02577443206253324,0.006141270675721285,-0.0029181395738707328,-0.06274599131505655,0.0006453559855492088,0.024076516100511293,-0.0436279379500645,0.11877752430388877,-0.011148703838492431,0.001695967248433522,-0.0193170540932771,-0.09651126636059222,-0.005495437874730941,0.011148969542543331,-0.07500076821011363,-0.22077639061529655,-0.0014940039579955137,0.002574942367227253,-0.0353267898753361,0.05580026297247187,-0.015678119859254637,-0.02567705907852816,0.11174753792260761,-0.031110859133795674,0.06346856691615667,0.0004136899843595079,-0.03632556126386909,0.020670744125963182,-0.027829612380499365,-0.010749858280510996,0.0018356257726047165,-0.00011086909495754749,-0.046455602794412416,0.006183605243746604,-0.0008227543330805863,-0.017064130077573774,0.0035416644830526902,-0.005749623701119654,-0.05767209082659288,0
TCGA-CR-6474,-0.0021280335559592856,0.004860573588538227,-0.01886335733371824,0.027431711030472938,0.005586184860285984,-0.003741188301395218,-0.02484565189786646,0.000303241712781119,0.01710767444846323,-0.029939656742836687,0.04719625218963953,-0.01594130492348275,0.0007004066821417058,-0.007697465726887485,-0.10022792932518909,-0.005376306992217318,0.023636990607868405,-0.022185406057245213,-0.10274902242539895,-0.0015950636861289645,0.00030341000490843845,-0.06942391565243915,0.07196215508395219,-0.015856639445279607,-0.01811824093355509,0.06259536187933776,-0.031212489252287447,0.02002756874568824,4.0220336496413806e-05,-0.03324412273249443,0.022350836569501563,-0.039022955387116594,-0.023020594476456015,0.00217223587471656,-0.007672806426337356,-0.17741900926441845,0.008643162355576831,-0.004482705772570456,-0.022400121898315185,0.0018691915641356025,-0.008138345603567623,-0.06566716934248346,0
TCGA-DQ-7590,-0.0010524027791219172,0.002641287032635058,-0.0017645840141001245,0.01660078894138178,0.006533057128972317,-0.0004937439006965403,-0.004220934525489162,4.085640097940933e-05,0.01984114130643824,-0.05213048629711202,0.08074974337578605,-0.010251395114388839,0.006914153592980928,-0.0033727806124502413,-0.0814902634332895,-0.005209289692611466,0.017307093024937485,-0.00713156226677979,-0.12763044814455554,-0.0005504900587174322,0.002521950552907801,-0.06237198766549003,0.053541589225825546,-0.03030398202897403,-0.013008409147568996,0.08474030379476062,-0.003235085567861418,0.0940585030356,0.003719756515440123,-0.02885760574129858,0.0023736194341469723,-0.06321220429341316,-0.009206458934589443,0.0017385861863872993,-3.410897264049549e-05,-0.10773456731294796,0.00020346924427162911,-0.0010600415322308129,-0.02218235395083023,0.0023119415456705297,-0.007728357201160113,-0.09220478797415811,1
TCGA-CR-7365,-0.0024796341943046822,0.005523056278406462,-0.004363469837035113,0.024795130854205233,0.005360119903618658,-0.0056083512410713505,-0.08342795981129887,0.001228498002677891,0.034717691624452963,-0.061339091898651325,0.06725733479622441,-0.008667175078643995,7.273068988029315e-05,-0.0064989492124053125,-0.13455386968520142,-0.009233451012625961,0.015214986886703459,-0.06785710161709443,-0.12958474648584306,-0.0009790321735960745,0.002096609296889578,-0.028968335246111424,0.04925859881132068,-0.016693190936402164,-0.022156597559175487,0.07813546021221736,-0.037784248545264035,0.0002727648316217849,0.005738505756363406,-0.02849674313057178,0.01849999357209857,-0.023505153186228145,-0.017982270606961358,0.0021481490104555143,-0.029434111940793067,-0.08953518410707956,0.0052752066855190705,-0.001854027705566499,-0.02755601849201232,0.003099231984385731,-0.008784762595357787,-0.08259922465967579,1
TCGA-CR-5248,-8.689597580404962e-05,0.0022875614770505727,-0.0018055563315357256,0.020197052489102474,0.003477649200474622,-0.004980305017047171,-0.0018262154327547033,0.0,0.0020734205388195414,-0.0358474299630398,0.05943460642702849,-0.005788074185196039,0.007675320469242599,-0.0005164308625354923,-0.07308808334785627,-0.0031784645615226727,0.01341943134654667,-0.017473672709043594,-0.10299821569972165,-0.000416150521758745,0.010952656847205146,-0.03543797543993236,0.021471809815243895,-0.02348704895394842,-0.024234953911945675,0.06676952177746891,-0.002751020726027763,0.15739417706470854,0.026144106585207293,-0.02548133879757479,0.0006152534142996523,-0.03624121832930389,-0.008815315756037735,0.0014510664994358774,-1.3420576508869794e-05,-0.03597139803637544,5.8044878090600044e-05,-0.00017421777019032694,-0.028907420022692896,0.0020009067100351,-0.004362859799912367,-0.04670838475404203,1
TCGA-CV-7263,-0.001143860748217499,0.003732783190932926,-0.0027313238893273187,0.024142610058937582,0.0055052739716132905,-0.01275408820028327,-0.005200882928978936,0.007262538041814041,0.10138488343470053,-0.04399920622620045,0.061287442103265775,-0.010721054174243943,0.0016246457133820705,-0.0004954026785289199,-0.08596580534597574,-0.009611396808282564,0.021975026585834306,-0.006468850405172779,-0.08936791264443639,-0.0006243439366269422,0.01685415125321329,-0.025093244193786276,0.04313704669388849,-0.023159397165132066,-0.023042727627943897,0.14656483287158414,-0.006057650204718444,0.032802878943155256,0.01945476218433165,-0.03279496269526332,0.001739764070574763,-0.0483330161162794,-0.013361347823262157,0.0018201020842814363,-0.009129237655068472,-0.06497725760518908,0.00706255567526357,-8.248543085044735e-05,-0.03430651569427014,0.0030535457525261724,-0.004565812807078531,-0.053975634913811965,0
TCGA-CV-7104,-0.0007407150382594098,0.00699758692640343,-0.025313678827841097,0.014408397105584373,0.0037974261780169176,-0.0019472313028612155,-0.04155200693438129,3.9122774166197297e-05,0.0047403241925355714,-0.0487996855929051,0.04516182061683597,-0.018185880178874996,0.0003235071773491284,-0.018891085552892133,-0.0930731974890995,-0.003914238247856717,0.012405656459265082,-0.07261099284127369,-0.11578856661807763,-0.0008915265713220925,0.0005700171037207899,-0.050028372426874516,0.07826974398497158,-0.023417241644801894,-0.013495349216460858,0.0732007381431286,-0.031969092335080676,0.010203091308223418,0.00965353643663078,-0.03276996083037882,0.022670901674873702,-0.04528425474422102,-0.006422417429950781,0.0018171751469110607,-0.027316090096210752,-0.08987490894586019,0.003728532041990519,-0.00028185278738222195,-0.011947620691255437,0.0022823127923866466,-0.007132235230456186,-0.0788502817278456,0
TCGA-MZ-A6I9,-6.812091974766325e-05,0.002030340003035994,-0.007040731453402623,0.020242290432416116,0.005792740173398424,-0.0101563135103866,-0.18025907564917984,5.247348787206728e-05,0.010337032882942953,-0.05462063986822023,0.06888033726078681,-0.0027337817186557593,0.0015024317281549593,-0.004633128471164454,-0.09384355631273307,-0.003875917507699295,0.016291025281897985,-0.02076841227696671,-0.09017388785358078,-0.0004890574592499101,0.05652295391353412,-0.017887279243183476,0.04383106326261128,-0.03716369864522277,-0.03586936619639641,0.1018244528556368,-0.007079154583151047,0.13016102221800088,0.028797926077134623,-0.053695057984581455,0.0006105169894697267,-0.07439226409433129,-0.008402808722150433,0.002082730499066029,-0.0002960989361649084,-0.048441969492697926,0.0020603755985207205,-0.0009608715711032275,-0.03988080586867806,0.0018800664702609278,-0.003585433142806666,-0.034224905995845725,0
TCGA-CV-A6K2,-0.00819950136882659,0.005113237863841994,-0.0062319916290066515,0.022192436650502297,0.008145317611776707,-0.004043216143492852,-0.05121475620178139,0.02143381127601588,0.023566911932520175,-0.036978716313122266,0.06195997685847966,-0.012062696660301844,0.00011048139872359966,-0.006161759197040755,-0.11790012074750587,-0.020832119622131374,0.012636605246486517,-0.05195612080255941,-0.09832988022671026,-0.0005550176042449269,0.00016112880448525586,-0.021223021621804398,0.036215036759131916,-0.02135882728482316,-0.017199579190592687,0.062220313461595136,-0.009926812040345845,0.0003338315849699457,0.0002837383027842179,-0.03402338293480123,0.0021107041829243763,-0.051391915230927336,-0.008015592507405267,0.0016524883933663364,-1.536198038070185e-05,-0.06726900872533875,0.002062778368898004,-0.00864899687106865,-0.0214667357902726,0.0022030628083162776,-0.004973608383891374,-0.06053875345463729,0
TCGA-P3-A6T2,-0.0006557274660235311,0.006743527251251396,-0.013464608210787267,0.03353423820881658,0.023372928589103552,-0.006150502900516469,-0.022730127452513803,0.0009176605023131111,0.023890325319367293,-0.1355032524378416,0.09754531469976332,-0.019372152005047442,3.291383064508762e-05,-0.04000160209776156,-0.09981278388772491,-0.015713660336086885,0.023414345997718355,-0.06545936723922037,-0.32276811303668884,-0.0007298983215137727,0.0002743419005759897,-0.04858225832419076,0.058760990092806414,-0.03618363993492539,-0.024302303985489725,0.04672553246510987,-0.03801646203648348,0.0934065427450925,0.00016472384500047644,-0.03355606762458034,0.02696268300119373,-0.026586963174065895,-0.015108714841523551,0.003577442664166201,-0.0001289490407588142,-0.09245034587278947,0.01989475898911653,-0.012432901991187593,-0.04002556631201546,0.0026769797699883412,-0.007182670219133571,-0.06418408585110327,1
TCGA-CV-7409,-0.00028244372808929746,0.0029151923945180164,-0.043787805451294695,0.01977533697216259,0.008022954254231525,-0.006196096609071268,-0.019795625680271878,0.0020899496768719108,0.01846528452917468,-0.10369096795790786,0.08981949540072859,-0.023549356043511573,0.00011184663184349042,-0.0024420071217754677,-0.07748106483601004,-0.011609559359989325,0.017972935961017726,-0.02345553124894089,-0.19677169113525375,-0.0017506520407091785,0.0035113177418869858,-0.02587496424025537,0.07340203622306835,-0.02255297202992297,-0.03104880514265323,0.09672437848608448,-0.012432527368890983,0.0367536070907177,0.007542356290682463,-0.04785467900901093,0.004507695802653879,-0.03836997424807776,-0.010439701404044223,0.0025542434983334005,-2.6482739995247517e-06,-0.06276748951333719,0.0049151505985105285,-0.0011357358731066368,-0.04552560463780658,0.0014187772778725476,-0.007288299094587409,-0.08300108182761913,0
TCGA-CN-6010,-0.0004921863678673215,0.00408320020917876,-0.0025900456891946515,0.025776675266333916,0.004411549102827816,-0.03103705358147207,-0.002909692951900409,7.039954656950714e-05,0.030874062233906877,-0.03717968245923036,0.061781313431534986,-0.007445227318135437,0.0027252615172708426,-0.004251028630054809,-0.09503088315201004,-0.008505830881050298,0.018707849691794745,-0.0286559145893001,-0.15850845634153474,-0.001130380972985767,0.08618096093775757,-0.07228995932839286,0.05105553755651862,-0.018619193743142956,-0.02662874594690244,0.11060082921070877,-0.00412369870547509,0.036983915989059334,0.0001071746555002008,-0.028128160397260245,0.008143272377090595,-0.04307609713506019,-0.012650274317277395,0.0020075445069773473,-6.81382979426594e-05,-0.03590630219112173,0.00460464455573904,-0.0003766323464302721,-0.018662024238538685,0.002045725453494859,-0.005432760402689998,-0.09353804288921372,1
TCGA-CR-7395,-0.0009327004372174054,0.003191719668417463,-0.009092146911046218,0.020695104911138098,0.009835583526710791,-0.0022539678534960928,-0.06998577760194878,0.024383121551441133,0.03200256455842064,-0.03851057924557676,0.05518626165924895,-0.014973575973457918,0.0005554613824612927,-0.007590261834034908,-0.08484009111709385,-0.008430359721169336,0.012819724824996355,-0.06263619895656913,-0.10796177544826889,-0.0005774669689033789,0.0010459828421472872,-0.03384598236768365,0.030158962719778235,-0.016598898817024497,-0.024868894302186192,0.050784330293150166,-0.0049640144581242565,0.0019512281665055187,0.0003030734308056055,-0.031149301702086258,0.005070383635973702,-0.04306130495719367,-0.00814244223006662,0.00193657588865092,-0.00016467087200052401,-0.01606310737988991,0.010433510078429988,-0.0031740451928996575,-0.01804384054953317,0.0027078292672575097,-0.005671918360100057,-0.05979937450638786,1
TCGA-QK-A8Z9,-0.0014705612638162841,0.005772157300526258,-0.012836315567119524,0.023149761259170946,0.004837596191455172,-0.0007752200332562152,-0.028116026930116566,0.0011985974082603268,0.009096071326618218,-0.05833086094591544,0.06618142979372942,-0.011855094176092476,0.0002622382234338163,-0.003385826826855297,-0.07520135091169915,-0.008510144624137177,0.011493194908270755,-0.05930502205041167,-0.11800235096136136,-0.0009204912234890371,0.00035922895983720186,-0.1563395355551254,0.05187508941666309,-0.027194179677675085,-0.018129590311566537,0.07074162768701477,-0.019459608055655452,0.0012227890372810291,0.004163893807950689,-0.040633909062777314,0.01078547612061472,-0.03894907951030046,-0.012112895695482035,0.002150217707651077,-0.002242560413981018,-0.08188227125036039,0.009702008394435541,-0.0004059217411252541,-0.026825445201724682,0.001982434573026992,-0.004426171806975467,-0.03945194858147543,0
TCGA-DQ-5624,-0.0009198323445863099,0.008140220059299536,-0.02850941870184089,0.02212763525101185,0.007127888595653137,-0.001410458847667382,-0.032906133045363904,0.0009595892497749197,0.007683162583907003,-0.04553897151998336,0.06617784566419192,-0.02174332810840005,0.0006111742401943149,-0.05552292759030709,-0.09778562722538695,-0.005884438846056383,0.010803722489794249,-0.031916994181516396,-0.11751186643039474,-0.0010253832412790032,0.0002171162041846223,-0.040618213965902844,0.020626781548600086,-0.016272965383552357,-0.018627663121349794,0.06331961177000517,-0.024039593263392955,0.08294711646983859,0.0018036886588286471,-0.05159176134558637,0.08441772802251052,-0.03038751148243533,-0.014526161483102925,0.0014949874787046368,-0.00190062443460629,-0.12311077201270411,0.009556508350447355,-0.016374816479299125,-0.02057152831684916,0.003329116410332674,-0.003477179875018782,-0.05507980569705416,1
TCGA-CR-5249,-0.00022199277315847356,0.00456719077043986,-0.009542552355653764,0.012782856072630609,0.002829389923124316,-0.0005377883577908656,-0.021339020561133334,4.873814762504341e-05,0.012629599971168979,-0.02725982866155917,0.061956747521563056,-0.007046159427825609,0.005042038330799785,-0.0021504531500021917,-0.11478128709552848,-0.011726755828562644,0.010371596399959241,-0.03031731627200151,-0.12348608462477571,-0.0006679387541882745,0.0030304443423061615,-0.018157414111959955,0.02912934654899026,-0.014247368103800347,-0.017328177392132754,0.076323448220149,-0.0031944670894551268,0.1686656457624612,0.020718157874239265,-0.027053812084291078,0.005020446897567534,-0.03124080336341666,-0.009886864025473108,0.0012964379208431091,-7.2767799483182e-05,-0.032541035675114016,0.0008163554252709586,-0.0023694488812050947,-0.014720975784413119,0.00384174839553807,-0.004818804228080492,-0.07061395726264913,1
TCGA-IQ-7631,-0.000472320795486266,0.0016211002364244778,-0.0016793479742271715,0.014126875028599488,0.007160417556835106,-0.003446002563288595,-0.006915935762895706,5.0400284672762155e-05,0.004946530482652547,-0.023348480893169068,0.02272195485655046,-0.003574038008237653,6.070346191256917e-06,-0.0036586340954662348,-0.056139100414979076,-0.0017012493560094929,0.006288412337818921,-0.01610766633038995,-0.07449502605032707,-0.00028196517762415444,0.0032931590011491714,-0.011746064101708423,0.02120311396210506,-0.011808124117373494,-0.023963916803973535,0.029885785494497896,-0.01988467539682873,0.001727171340530481,1.678763292985936e-05,-0.023575365658773013,0.0021962021454700405,-0.024342760257919975,-0.008877619674341544,0.00044175528998027477,-1.2434940697016597e-05,-0.05025729449903418,0.0009063741768860418,-6.158090222745453e-05,-0.016734212710285357,0.000906954650400985,-0.0014926143920137784,-0.014096894304044606,1
TCGA-CQ-5326,-0.001871562291669191,0.004281108883690466,-0.01992375722790333,0.031014549343325946,0.0050140170593768775,-0.006338830923954274,-0.340246959615849,0.011056142447714927,0.01150817289633869,-0.06523722149606094,0.05934921725604739,-0.025209740010945232,2.1834579562220763e-05,-0.03215990822127888,-0.11366011747717132,-0.011182663219573327,0.01997942235082043,-0.035515129515693446,-0.2225333220791836,-0.0014409687808824188,4.075908192457536e-05,-0.06353634395083003,0.058646976211143356,-0.028391354339136934,-0.019471946119762114,0.07802530647187322,-0.03226391199343047,0.004040438116171525,0.00011976497142110439,-0.02728336178426469,0.09208828209706318,-0.02793524043221864,-0.010818125908774739,0.0025478951357499925,-3.279479155802456e-05,-0.05657527081902859,0.006862624368476602,-0.012226893900916795,-0.017635263747982254,0.0016599166950684392,-0.007710394693629315,-0.0961432577860608,0
TCGA-BA-A6DI,-0.00020269063421183046,0.00523724295075485,-0.02677632372333224,0.021165865020265497,0.0056019024963945415,-0.0016871500789950357,-0.1444414366996598,0.003533792725656934,0.0556606168783108,-0.04355460475046833,0.04972965976005357,-0.011325724508361928,0.0001833493439443644,-0.03759267323487418,-0.09053950611202673,-0.004661463664717362,0.012965220184929531,-0.06015004496270659,-0.11038834609283074,-0.0012945919525977074,0.017521051415399048,-0.031000026655668818,0.04654761938390325,-0.020514686975404955,-0.022710851595424728,0.06340333445378418,-0.021701387197035744,0.03642122947606556,0.0020876346200702617,-0.032768166551123655,0.029742105001242174,-0.050270685151148235,-0.009284441402419373,0.0016634794046373321,-0.0002169991732843665,-0.11927823053794036,0.004914233005098731,-0.0030124122396290947,-0.02225144700789998,0.003914666608607838,-0.0038934434910961433,-0.06233135206671142,0
TCGA-CN-5356,-0.0009685965995710966,0.0030074410602808034,-0.009339065339913273,0.023182539225009922,0.003799179946937834,-0.001435673550125718,-0.03175633964107454,0.012489708842710289,0.028013147786238805,-0.032121582545562,0.0421342448508577,-0.007407482965948497,0.0014318019600194844,-0.005269655199999095,-0.0962039370738578,-0.009879525924548108,0.017777175975635273,-0.0724000791018694,-0.1073428787594365,-0.002050231612851704,0.0010868102124923771,-0.011829091428643619,0.19327677448474337,-0.019365654318362055,-0.01652518783588084,0.06089296819184517,-0.001876716370579944,0.0055544574081105675,0.02575887234993499,-0.027626989870566856,0.010440875151221767,-0.05229842494722156,-0.011787573119239994,0.003186984912376557,-0.00019481738955902386,-0.05369454381203984,0.0047136205980473364,-0.005417610821785474,-0.0284318147027399,0.0035999918989650017,-0.008436943131352325,-0.07122999406699956,1
TCGA-CV-A460,-0.00022030247285523646,0.005859505454917152,-0.006673128174471334,0.019519747690630983,0.003763165542640595,-0.0003600308008751796,-0.000724322135432413,0.0,0.00942507043689966,-0.027838663250149748,0.10216289721656187,-0.007488638451459139,0.0011617017506834553,-0.0034894767509561523,-0.08546185064450759,-0.0063162774140898565,0.019727600260144872,-0.010449059626159853,-0.1706628784013159,-0.0006714283812599379,0.00044027365730411693,-0.027960428234505084,0.06719983423732587,-0.03394126336138248,-0.009672016967884436,0.10135141969228537,-0.003801226591268117,0.04150692685371311,0.0030166298840127157,-0.04287387784135351,0.0038275187114171975,-0.05098336632988113,-0.010656080040354746,0.0018228990551737267,-1.1976968501610062e-05,-0.04639097865818228,0.00034102311850817005,-0.0018073120231654164,-0.015054991567571506,0.0019050224123190857,-0.003792608505639161,-0.05894967721621912,1
