,S100A10,BTG1,ALDH3A1,RPL12,TMBIM6,TPI1,ROMO1,SERPINE1,BANF1,TRMT112,SOD1,LAMC2,PSMA7,RPS21,LAMTOR1,OST4,G6PD,SELENOW,RAN,FTH1,CIAO2B,KIAA1522,GSTO1,ELOB,RNASE7,MME,HK1,TNFRSF12A,LMO4,GSTP1,RPL36AL,F3,PSMC3,TCEAL8,SPP1,CHGB,PGK1,PSMD2,PRPF19,CXCL13,TMSB10,MT2A,CDC42EP4,CTNNAL1,NDUFA4,class
TCGA-CR-7377,-0.06511601422859245,0.057236558097386425,0.0018226724219697443,-0.11311556149955274,-0.05296810416821582,-0.0010107373137693523,0.030809533695113328,0.03729482432680915,0.05274535825932925,0.024147029076063274,-0.029321154678228125,0.014859132946479314,-0.1532439997810315,0.05483772428852631,-0.00829767709213736,-0.09343973273360921,-0.008960819506513467,-0.009384005762494173,0.08709187948948899,-0.03698799869436072,-0.032190957793395286,0.041354728801585715,0.04418720626562459,-0.04986392010504378,-0.010891633458438271,-0.0020504642930950128,-0.030742020078847673,-0.07410532158310144,0.008676862368236437,0.05667702392321259,-0.0007864653470340423,-0.0060594906378931765,-0.08026843490727269,-0.0723765940534482,0.000411761174193059,-0.004651955758016272,-0.07101787533925075,-0.0018246879115555394,0.0033282839698256486,0.03413410932185173,-0.0022427943738025993,-0.037670356393617696,0.009808747226303776,0.032791907328006444,-0.004660392993669825,0
TCGA-CR-7371,-0.04381489580559738,0.06874548821882784,0.004263603477945998,-0.09396683701649233,-0.061494632305756254,-0.0013121180852093783,0.03469175148035898,0.006595740920962912,0.02858291309789443,0.023064663380947786,-0.02899067767434958,0.017402920423189135,-0.1374528351704824,0.06402151850733949,-0.009573251694744862,-0.1021570809320794,-0.010067050430607235,-0.007938231071686428,0.08698940089149114,-0.03046036563020674,-0.029962650158723358,0.07222719967402205,0.03798919073037868,-0.057772364403191154,-0.045062807461103686,-0.002679563580607868,-0.029637196223199828,-0.015117191782343,0.010796942972383055,0.02364466769618413,-0.0006953359994708535,-0.003039539095599825,-0.0879115094308012,-0.08278587270934418,0.0017783754376040823,-0.0005906749156822351,-0.09915195511401381,-0.003169547890019222,0.004098130746826376,0.016209999181110206,-0.0014833697818236082,-0.0074461286738660105,0.014282043394415305,0.027982019967569847,-0.004897297167193814,0
TCGA-WA-A7GZ,-0.04465551844857661,0.06649576214772254,0.0011058810366214606,-0.18477609644826232,-0.05100495134563772,-0.0010914678821406527,0.10138206495893123,0.012689378610369196,0.04559230072373601,0.041668771699128616,-0.0448452927088684,0.024839248183114802,-0.3295858422078372,0.1894845885237096,-0.007672974431576271,-0.1261756237904067,-0.026638012539877784,-0.010527153801530784,0.10898553552560276,-0.05436661727276328,-0.04155287789068333,0.061282487519857924,0.03657653605422837,-0.09244830016056049,-0.10460278002414237,-0.0014937706856199243,-0.026783333835612717,-0.06658942974178604,0.004437547220862914,0.024246422674711332,-0.0007331874371799595,-0.008134130531270604,-0.14061000488690595,-0.09328687446431236,0.0008610798420289867,-0.0014150530165466667,-0.08348451684832507,-0.003275425774954226,0.00793074170234517,0.004962149967118694,-0.002690121864173243,-0.026822667014582798,0.018132241789438244,0.05357312284762599,-0.005198433662799428,0
TCGA-CV-7097,-0.06491519818315049,0.08285629585698322,0.00031647014587266644,-0.1303336546207326,-0.06804290587710525,-0.0014633391853183966,0.06703968668847311,0.020110964511715835,0.02770711800861326,0.04077690641362247,-0.024670663162960838,0.026073997054772473,-0.2675952069476748,0.1272341849262475,-0.0041240982018177575,-0.09058030338806818,-0.010796540796307673,-0.010108674970971598,0.13499329917071923,-0.03122429756190598,-0.034227490089224516,0.04134277204040877,0.0347247084372118,-0.05888919007275389,-0.06069322496055824,-0.005357835849724616,-0.024407288555229195,-0.04386955641680246,0.003650583656389346,0.02091093840293836,-0.0008744165461950349,-0.015108550382606816,-0.08247974146879962,-0.03646993176795436,0.017314934039874295,-0.11903914950929148,-0.16890556583191976,-0.0018870895554202241,0.0036393838889757853,0.0055351471803798905,-0.0025497575145044314,-0.042238443511907704,0.018585298776886257,0.03813284098459119,-0.0046261838258257046,0
TCGA-HL-7533,-0.11428168349163388,0.08602667232966467,0.00010966488425936839,-0.14655540601466832,-0.050807459432011176,-0.0016728980288823478,0.07117448896622766,0.025451243369627497,0.03635774419006222,0.03634793450369248,-0.038152391784657576,0.029871509299031228,-0.16490991115540204,0.11681780024667862,-0.0035778196822763256,-0.11297143043568349,-0.005769311068565659,-0.010689697008647348,0.1401433544858269,-0.09813629505217406,-0.03665543061326468,0.05664859932030937,0.03551837061073816,-0.06292204820829585,-0.01720906629805656,-0.00031148277896501914,-0.01773956653380008,-0.06180508988950126,0.015552164917076226,0.045029440970235715,-0.0008107185223320666,-0.00124747087885614,-0.08673551267483219,-0.053418963940596455,0.010052820282073672,-0.00011093380916551342,-0.20143473058866082,-0.0017383425859690688,0.0034355078444739196,0.014673630793178011,-0.005307143929731703,-0.04434763112873407,0.02658087106751227,0.03660285953690642,-0.007332966688949169,1
TCGA-CR-5250,-0.027585628589734987,0.09890676347213254,0.005789463605516782,-0.09994296097728435,-0.04813045075810942,-0.0007112066561550577,0.022019963277725825,0.0013456608364721743,0.019737959662732243,0.02914085313001349,-0.025998023279976842,0.01716342154950915,-0.09825462787419811,0.05003380065322674,-0.00516785613752314,-0.08956744500682494,-0.008551106555366072,-0.0073716607723107175,0.052773268972637795,-0.016133417217742845,-0.03212324231732158,0.12875214489456474,0.020167658225660978,-0.0528633816430747,-0.008035293173830556,-6.419662841565096e-05,-0.024037570446043724,-0.016072297164075502,0.04165187519892631,0.018192356458905514,-0.0005759809769635267,-0.0036594731769738083,-0.0726070917002889,-0.067961040615874,0.00025466344528450564,-2.645597296143801e-05,-0.05807931063661889,-0.0008149409454044494,0.0037887326771254347,0.004496742252598732,-0.001217274707191202,-0.002981956765739824,0.09088223545291918,0.019920330244575908,-0.004250754057516322,1
TCGA-CV-A45O,-0.023473143684567568,0.08227526197376368,0.00012937760761436883,-0.036039892974988275,-0.024011156952246693,-0.00041858073521978874,0.021174872136777646,0.0008940587943729668,0.003633494452433339,0.01039629838226701,-0.005043468554246035,0.0004953204384871435,-0.03850113923043756,0.018891260016154342,-0.002026179189035171,-0.03208597740954699,-0.004799579656238078,-0.003888740043656225,0.023556369544609386,-0.0033253206124553244,-0.0063219211050760254,0.017221292852877372,0.009657477571830273,-0.021274835752370103,-0.06335743997239927,-0.00011720957695285699,-0.011348555155339937,-0.008224904669073257,0.0015520987572184702,0.015082205749566448,-0.00029116039723995404,-0.017556803665757365,-0.028676804614893286,-0.0033351346399498366,0.002939083295293249,-2.614070813965325e-06,-0.031461241229448836,-0.00034084610290070413,0.00046328941600201027,0.0027664875047714458,-0.0008521642715909235,-0.007786254191657669,0.003686313017639569,0.0017743010211497357,-0.0013528276505384133,1
TCGA-CQ-6220,-0.050200630561855523,0.02155138043462481,0.0006297611521228406,-0.06570348707292424,-0.04162462699419517,-0.0012462325496843622,0.11944934483660538,0.003709655927857352,0.021435413190070626,0.026702549068739284,-0.013156483987269561,0.009392855771244655,-0.15307440824396196,0.06859993384952137,-0.005485624275897288,-0.07171793283362299,-0.020142510727285415,-0.005888156166887388,0.08712002796756396,-0.0173564514827662,-0.03701804911705685,0.0557548692601843,0.02094702869024574,-0.05383424775625027,-0.07291972010997406,-0.0004388153156429015,-0.018202633988563244,-0.03618990291763203,0.0028434838420265444,0.032002089200919716,-0.0008266220264984257,-0.005307560896138991,-0.08285904274806427,-0.04096048435608574,0.0003982092646323416,-0.0008357933146198882,-0.14134515982584478,-0.001656840371679064,0.0031029683019384077,0.005681138514165351,-0.0020660578961234034,-0.03136089513422767,0.013597391538754668,0.03104973903987478,-0.0037135796270405742,1
TCGA-CN-6020,-0.08471044017489361,0.04598595415756919,0.001712434812449366,-0.06442678327859948,-0.06668116430140784,-0.0008880131404345556,0.03463357900257898,0.014758986784498345,0.024892614779303605,0.04094402145508021,-0.02390853627922414,0.013106750403541636,-0.12108014961205024,0.05654972441380718,-0.019928682107862562,-0.08918184483231187,-0.013443075618468496,-0.011615768542781442,0.08170488165695466,-0.02487408668517673,-0.03564685331491407,0.061718530924298284,0.02407615113028134,-0.0789937416416404,-0.0633396629597584,-0.001448136659889115,-0.018523333109340193,-0.05169004954706692,0.006525392903968364,0.04637627891066959,-0.0004157361325319414,-0.022009412331084464,-0.06976206078872303,-0.05019589699688149,0.018474689477162496,-0.00019673838482793301,-0.06432095810189066,-0.0017392311967635978,0.0026874852168422237,0.015218228884014742,-0.0019471304726641635,-0.015867038451749402,0.016032698321917584,0.008954657366270356,-0.005354419531680393,0
TCGA-CV-7427,-0.05556357404600735,0.06279203785549532,0.0005204906595102755,-0.13026378728475996,-0.061353535004384285,-0.0010161535814147582,0.026942563911022878,0.005963646894910897,0.013720990610183878,0.02205478716476933,-0.01680575268140298,0.005731198574563275,-0.11243600337972817,0.05039102477818295,-0.005125047808659777,-0.08342385401669467,-0.00749755045813591,-0.007173708216441799,0.08072481234226986,-0.013526156743704587,-0.015274993044937924,0.053799144212864886,0.02705708469913788,-0.039841945436357794,-0.07628241314431049,-0.0001447883009417645,-0.01991699618529489,-0.019952315960584104,0.0055290292618651584,0.025227227887298424,-0.0006801352811811906,-0.023517921980161133,-0.0652688328733826,-0.050847182723846474,0.002509880205323483,-5.7706598420852625e-05,-0.11679115390654166,-0.0010168029372854724,0.002308530260356119,0.014089772725731822,-0.0023880865032179285,-0.01836319071136379,0.01266629607619325,0.008891147372013642,-0.00264325708206677,1
TCGA-CN-6021,-0.021424990545658214,0.07167594084989344,0.004239682767194236,-0.04657092557814536,-0.04517139517577778,-0.0006972637655461766,0.04524199235066358,0.0010747849823609585,0.018272710073142157,0.022491190140942308,-0.04144727388117273,0.0017891480671355878,-0.14445192475383353,0.05603357816983544,-0.00545577204321366,-0.09620365833661998,-0.016861781472239365,-0.0031745030218943114,0.07017837636860286,-0.01813460623305293,-0.021687244039795286,0.03364897460156071,0.024570479706935,-0.09094694414988169,-0.05611101216702689,-0.0003749415151000304,-0.038421037530681545,-0.006560660859436262,0.010141266911126373,0.03340874673316806,-0.0007483470192018044,-0.0024270980757747623,-0.0809575079418395,-0.06870982523856332,0.0004530939246060175,-2.48402407497911e-05,-0.06315860418472902,-0.0025160827619152815,0.0029592052596566034,0.00767857027494351,-0.0009426274546102385,-0.0011605830094543674,0.014762070539888733,0.018317370222999004,-0.00594628798040119,0
TCGA-CN-4738,-0.09538342634045319,0.0763689109328293,0.0019397312922335283,-0.09824022461781093,-0.05018398019303699,-0.0021541406184355932,0.026940082727402948,0.027712509771709463,0.0218996313473502,0.03914806647970081,-0.01798281607591039,0.013812283597668134,-0.15403127930096144,0.060044446625682375,-0.008851877544045265,-0.07240518600321261,-0.009531773175984198,-0.01013061674998198,0.08325702431601079,-0.03440132500278243,-0.026606709494025323,0.08686598346408587,0.027867720181577817,-0.05333222254324631,-0.05488231179097514,-0.008585953163586766,-0.02963050515570202,-0.04701301408672447,0.006798924399312454,0.03143350943412221,-0.0006472182131394946,-0.012207180092945111,-0.07859477027349311,-0.04279589460265243,0.004089681726798679,-0.00014628287730812994,-0.08417847041108614,-0.0011327123622525553,0.004762343268556242,0.01698565188838623,-0.0016080608323293406,-0.02848538945484574,0.01578578122207394,0.013795670164019128,-0.0033696683634940657,0
TCGA-CR-6474,-0.07257389058484756,0.06501168010119569,0.0002285619625465136,-0.07990931288581175,-0.05211657260046273,-0.0008559478274653996,0.0506378449251402,0.029964948192658814,0.03900325312757957,0.04166526131273941,-0.025215681047598637,0.08225134526487088,-0.1717944280694003,0.07882048001379285,-0.00502725230094776,-0.15181486973632888,-0.01294477318577776,-0.014297441389471853,0.09852438211562016,-0.06760519972953223,-0.030617126623228172,0.048657963933888014,0.030303130992497374,-0.054548839887369645,-0.021731855462478505,-0.0026998556183254587,-0.023036563956414187,-0.047472878090272876,0.006136289486991109,0.033553629045647605,-0.0006615836917262646,-0.004864320922520505,-0.07935887152486439,-0.09275653564336087,0.0011622569752088082,-0.010123652596809894,-0.0958481267498481,-0.00245262600677352,0.0033287586478341806,0.03747745567692792,-0.001864824436613959,-0.03437227597158289,0.01701735530617554,0.01998243002484437,-0.006589177401901809,0
TCGA-DQ-7590,-0.04023956338631569,0.10675794848130957,0.001899811998591878,-0.09681799128171127,-0.04237335101149814,-0.0014644715248399583,0.05160320580301081,0.0031822246631410226,0.020344689680685903,0.02521447562902465,-0.04084618312391043,0.004003661868965997,-0.15643040925951016,0.07805420855195436,-0.004835308363820746,-0.11793819715433987,-0.00846351768111729,-0.00901326428683576,0.07885567666122444,-0.06073801288828952,-0.02160594288015711,0.06587214327062213,0.037932968549147884,-0.07280557432443996,-0.003691943338882272,-0.0013351930226837062,-0.012684570859008164,-0.017274353367451332,0.024794915131464514,0.009181139388841417,-0.000713891677771677,-0.0021313881584305813,-0.09702049205527029,-0.08341422766154108,0.08946847910078512,-4.5004053309774894e-05,-0.13458256680134442,-0.0008106137575210288,0.0022122221400668485,0.033107530657516454,-0.0021967683065800877,-0.005907329884354123,0.07591179013873577,0.04736238934900044,-0.005706451177691526,1
TCGA-CR-7365,-0.0862156039660316,0.0443917247715722,0.0015793979362511794,-0.10226671944076753,-0.06996539353187692,-0.0012197741754710505,0.05211496120272875,0.024802263988135682,0.024715295205752268,0.0376606331692689,-0.01518845612381667,0.025565825018663575,-0.19879999703839135,0.09696280291102916,-0.00612540551263064,-0.09833605400000787,-0.010301585633257072,-0.011887015757053782,0.09743189329060618,-0.02820944442186046,-0.02943434168029927,0.06073792515638121,0.026511744777562622,-0.045116249466631474,-0.07297230000651751,-0.003145934561105907,-0.02077765305716626,-0.030919783564876367,0.002441985632575454,0.03437538488364511,-0.0003903360979118614,-0.00410693282048353,-0.07448373768628153,-0.053077588496681,0.00515622618918281,-0.03883594961569297,-0.12056223884616088,-0.0016737892084710197,0.0034114979684609485,0.005503315491694485,-0.0020411732395703088,-0.04201001696033693,0.014813851728120114,0.08377643130583673,-0.0032973156589478155,1
TCGA-CR-5248,-0.02927795797460855,0.0851348789308262,0.008250752129453245,-0.10069504111030535,-0.038004380891364244,-0.0010779017376859362,0.03184750302818898,0.0008248477244919815,0.022467859727142107,0.03067674009728224,-0.023418190475389223,0.002130740505952727,-0.11100180241861428,0.10171805012901992,-0.008593192074082816,-0.0844903760424028,-0.01502906200432884,-0.0037747629649630163,0.06581487394146378,-0.03450959781094846,-0.034429593102877194,0.051902711079356484,0.015248004058877504,-0.05077501038077092,-0.0015973438729285604,-0.00011024571855432014,-0.01948995630321457,-0.0026955466136617517,0.018581316827934385,0.025757261469936166,-0.0007037292849587592,-0.0003263522747352955,-0.04992881834184059,-0.028922344838375986,0.00692676997710426,-1.7707374156910846e-05,-0.06817579053601372,-0.0009358139094142793,0.004110972810778142,0.032185216193357125,-0.00124234653633724,-0.0032368635439891445,0.01138489159478486,0.0027341027345123207,-0.003975851526952861,1
TCGA-CV-7263,-0.029297835543501075,0.02813243060241532,0.012696410221056201,-0.11841846254243742,-0.0447005457025323,-0.0011115046319444305,0.04489505521195318,0.002332437986386501,0.026955978947815214,0.03666953752027268,-0.031231614990875744,0.0023258168380495196,-0.15215108070644917,0.12071613033616906,-0.005470641360795111,-0.13650360599179606,-0.01684872592944368,-0.014924460357650951,0.08255292867980082,-0.02443587011248109,-0.050971823788262365,0.113930906982997,0.032219210354297215,-0.06244015028187974,-0.004549079112693668,-0.0014512265838142937,-0.04148763028078414,-0.010274029194717219,0.006810748100665481,0.021336653835661815,-0.0005650547133942914,-0.0003130637666658817,-0.06778224196072156,-0.07928841232169412,0.08141135823190437,-0.01204529677386195,-0.07878310498874508,-0.0013711912314886333,0.003390591897875861,0.03166242026166213,-0.0013585332539873447,-0.005786134412244171,0.027787653061125614,0.016591016477449896,-0.006268388419294502,0
TCGA-CV-7104,-0.06729145846594971,0.06269645236768394,0.0004293999070690495,-0.08574560820379633,-0.04839625129199193,-0.00081905152311752,0.030478476131570478,0.030394047759958274,0.025043384962366015,0.021884512775561308,-0.029261579826049555,0.02117811504919261,-0.13040528550814107,0.042040717554233845,-0.005194934199174281,-0.05793617830751977,-0.007590869000345205,-0.012311202765249758,0.08242017389968515,-0.0487177664681817,-0.030635290554388822,0.056901961576134835,0.024648169924305144,-0.05518433692420626,-0.03634447639312781,-0.000939751937662155,-0.025378323620860035,-0.05509553005622852,0.005241008973270938,0.018615482815031406,-0.0007643843401429929,-0.011937994395100118,-0.08331225080019851,-0.05916596781536114,0.01958171754405993,-0.03604138969125587,-0.11509026310994563,-0.0014325318339220682,0.0032389709107318813,0.011423875502560167,-0.0020606983041144373,-0.02872757551608469,0.015298216068950155,0.03405001966467001,-0.0038750678051362457,0
TCGA-MZ-A6I9,-0.05797624260319935,0.04316260847936367,0.04257933840811257,-0.09010955239256031,-0.04879682288746055,-0.0012492088311706429,0.07542707979728469,0.0008184977731509742,0.034899391415655893,0.030745450748517953,-0.04807046481237793,0.0003423160401164358,-0.19418122305964222,0.14033067659968954,-0.00614612211312108,-0.11434830148414261,-0.017252494796781728,-0.020304795908244723,0.09446475768227189,-0.017418681652982333,-0.049767041962696934,0.0791523589908811,0.028338828540292252,-0.13050475694199917,-0.15766799735869863,-8.642563336992091e-05,-0.015725327297385638,-0.0023920966593901877,0.013465820992103271,0.04787155969586813,-0.000655836880769451,-0.0029278498350811975,-0.11255643369491886,-0.0618096447695418,0.0015599441298623077,-0.00039067879436252627,-0.04995484289543151,-0.001834765980489591,0.004373372238122657,0.009514054632207634,-0.002139828408789994,-0.006565769868561652,0.03326706491366561,0.012478127380707735,-0.0064435670395787455,0
TCGA-CV-A6K2,-0.12276845946382911,0.07879791313369691,0.0001213800309157152,-0.13269791452578164,-0.06130576820164313,-0.0011237016737838388,0.04381461252654727,0.0028297438127063194,0.01940771604636046,0.033707473485063616,-0.03320820091745601,0.011639604914593133,-0.10104653558047917,0.07553612551750523,-0.006717834519671556,-0.12415429318222973,-0.0045250797217638635,-0.016641171472660067,0.07495060725433245,-0.020667036742630884,-0.020196907329277543,0.04836642328557033,0.027126730116592078,-0.06356979424162343,-0.04479623573164374,-0.010402782313324246,-0.02026758533022263,-0.042610938280725076,0.005151813000809909,0.03944147036189901,-0.0008037723165786345,-0.003893849644176092,-0.05654584401617663,-0.0646315955666561,0.009282897399867157,-2.026890083391204e-05,-0.08836266543080498,-0.0007623669355014356,0.002417527738106038,0.021245707970523813,-0.0029165632141508083,-0.015774711710543315,0.007908241252244555,0.0022238570946909245,-0.0057823462660066115,0
TCGA-P3-A6T2,-0.19002713648453737,0.04148004786132669,0.00020666465241748124,-0.19384289073996022,-0.05190070505259436,-0.0017690747956258183,0.06462317173616433,0.03614788183670523,0.03366613372580684,0.050934219755445743,-0.01717984649729608,0.035452220730652864,-0.18564895102359696,0.1408400527398132,-0.007564267583057601,-0.15368695667656623,-0.008402766523947594,-0.006200966373317258,0.16225923351303817,-0.04730953658335246,-0.04566953165829238,0.03632168910312694,0.09179509802278411,-0.06792252197368669,-0.019881460404915462,-0.0008319274281536837,-0.018782575344948708,-0.06819889095413216,0.003838409180566234,0.040270347264466724,-0.0010883173328695957,-0.02527853152223927,-0.2297882756811797,-0.014232166392228037,0.006850404220858219,-0.00017013791548984366,-0.09368341071463977,-0.0018991948247500082,0.004405114950065323,0.003089148733299489,-0.005756816830106797,-0.1693988068405467,0.015431381224200643,0.14110802625608554,-0.00502544241609922,1
TCGA-CV-7409,-0.13341721586551458,0.057437810354926795,0.002645112755765165,-0.16179149703601872,-0.04028864576844293,-0.0016289598937512433,0.07675209951897152,0.006043302709264151,0.028228876585128196,0.030036208152577137,-0.024793740577719797,0.026481638943096943,-0.3408159876592226,0.16019332514167992,-0.005387960302156641,-0.09208204634269507,-0.011014542154614069,-0.01697406907734354,0.11585079934239421,-0.02519711124066378,-0.052648356763807934,0.07518786022798253,0.03739488113658777,-0.06738156441801277,-0.01731472685206291,-0.0003583389387856379,-0.021404627245671357,-0.056475771000964695,0.004907766728517913,0.030957753730172243,-0.0011349915087902726,-0.00154319704132021,-0.11568395995124175,-0.028249076601764938,0.03236775487801106,-3.494185108114454e-06,-0.12114879156579288,-0.0016565780763983379,0.0042811577556976675,0.013014253175254287,-0.0017495119953483105,-0.02053420985517867,0.010412185572404737,0.046060056730848065,-0.006536288450795799,0
TCGA-CN-6010,-0.058105506187676924,0.051557969351627604,0.06492102846780733,-0.1322396186313114,-0.04941420973597948,-0.0011204614467521172,0.02845448442793462,0.010917387102690935,0.03160636304352366,0.039151473619431505,-0.027834722289938635,0.007494386896903788,-0.11717485941036034,0.0656670403486194,-0.006907339099511383,-0.12912548419566786,-0.09483155573460197,-0.006938326176359234,0.09105460618790258,-0.07039616093253383,-0.0321994541691668,0.085974599350774,0.05654799562739369,-0.05168678013606352,-0.002545033913009223,-0.0006244413424913176,-0.06000645383855038,-0.020170064748134656,0.00868477303783578,0.042004358869171955,-0.0005902006200466168,-0.0026863864343272246,-0.06283725301767898,-0.0533968952250302,0.17793721512911642,-8.990301834562153e-05,-0.13652859230187464,-0.0022882430454311555,0.003787209291888749,0.027331165246534023,-0.00103088820382839,-0.0062659038565271675,0.009528666680742086,0.04698717169855434,-0.004460664492430252,1
TCGA-CR-7395,-0.07181033063799946,0.04798386154119818,0.0007879499269093318,-0.110435434203359,-0.0441151962123064,-0.0010008540632287862,0.032428235332540974,0.00679767768407271,0.015807600840229093,0.03143321803948952,-0.02782516394574401,0.0091210338467982,-0.11953980870994607,0.06349180508314628,-0.005154373905457933,-0.10812804814477682,-0.009565746176032822,-0.007070318719499588,0.08783573877502418,-0.03295931058491205,-0.020367984730150543,0.0394767605397683,0.02501556435683041,-0.04727666392718724,-0.06121476745817728,-0.001183325567674555,-0.01981537661517002,-0.029878349015689667,0.0039015041736540326,0.02451475051083192,-0.0007491515306082552,-0.004796574711302323,-0.06512684360098261,-0.016900412033660196,0.0003935561746011215,-0.0002172700063466657,-0.08728346424309469,-0.0009560152076872374,0.0025251177403655418,0.03543596371015977,-0.0028145632433299547,-0.01970760767130652,0.006696856907226589,0.03176119199694881,-0.004207451803467774,1
TCGA-QK-A8Z9,-0.08333507444831867,0.07825267046829068,0.0002706109710809013,-0.13273824368743364,-0.039103238895881964,-0.0012002616399047856,0.05858403847389876,0.014459692914956789,0.03435385110264162,0.035161527150800544,-0.02516794425963812,0.011099664588713894,-0.18085069110649954,0.09439209647973697,-0.009980809705028229,-0.16979817868620659,-0.012166014822811858,-0.011521112246833448,0.09752572155085609,-0.1522438690975105,-0.027390441599966422,0.05499039330189612,0.025984871328521703,-0.06204056120444793,-0.0245923687547484,-0.001865714513329856,-0.01824043607793042,-0.08252718821545707,0.005975982094227975,0.029301386457245383,-0.0009277795783864396,-0.0021396325567743803,-0.07637568595564362,-0.08514670803941204,0.0092879808003205,-0.002958878576758168,-0.05758426023275179,-0.0012688417882865263,0.003948866591189876,0.011946859152722561,-0.002674681169843871,-0.009417237742064282,0.026203989624711887,0.02389587457181921,-0.0035455002922602664,0
TCGA-DQ-5624,-0.09214848986512147,0.10542956623328797,0.00016355593067559612,-0.07306106101566374,-0.05084662304095793,-0.0012001966383898637,0.050346463743301505,0.11317575692840838,0.02659352787412899,0.03360904844550989,-0.019635668025910328,0.03272963575834922,-0.2124336949458667,0.07238611217885114,-0.006741833490629312,-0.11051636637700572,-0.006695289735739457,-0.013711840378083833,0.06780696301187016,-0.03955412831464597,-0.029834459226030372,0.04922095333120389,0.02365367724378607,-0.056449362596290915,-0.028782151907728527,-0.0011669997009654022,-0.01968520197840001,-0.1306907624454368,0.004013966821407243,0.03549652864551864,-0.0007986590289271008,-0.03508704656049579,-0.046944909260403775,-0.07286710573927623,0.004656469402401808,-0.0025077214807499313,-0.08039475815189137,-0.002226156155903342,0.0025980065723966426,0.004484755087609367,-0.002615555022017135,-0.036845148851791326,0.02212738584413008,0.0310659061359544,-0.0030822271493991123,1
TCGA-CR-5249,-0.05266747673532907,0.11410400259228692,0.002282865742922675,-0.07928880762154353,-0.05968403540174983,-0.0011236431067623133,0.02589579765420384,0.006730729327370347,0.019910313082955475,0.019415523807379136,-0.020187044406758056,0.015536599181117938,-0.09242502653896152,0.05179946711299528,-0.0036354614558198575,-0.07308244636907103,-0.007015877165721427,-0.00605381763438267,0.05880150797113288,-0.017681739730100506,-0.0217124989311863,0.05932937328431449,0.018742418313278518,-0.053505471468127584,-0.01866469483077755,-0.0002816442598666526,-0.02158772806354934,-0.01634675441783202,0.03028940395628228,0.017898682460755322,-0.0005614987804120446,-0.0013589530140961795,-0.06109847228445484,-0.041685217527044655,0.000990000844496946,-9.601127426770131e-05,-0.10306848298454135,-0.002368121765974893,0.002327743680678223,0.029731548106037446,-0.0019877345962467626,-0.005191801234445214,0.030530389342229926,0.007797677518478715,-0.003061021240006987,1
TCGA-IQ-7631,-0.02550830810901919,0.029331623089566834,0.002480771471288543,-0.11602992683134541,-0.029191239629517352,-0.00041208373531618337,0.04209508460929156,0.002944367800506157,0.02083390600303282,0.021456916739358893,-0.01572969736383734,0.0005317219693041935,-0.056508087545536635,0.0588835491371506,-0.006034222576388299,-0.10354234288443498,-0.003023323028520563,-0.007390701843992058,0.02003634480868349,-0.011438349481861681,-0.032069495819959944,0.02323145723688525,0.016974923968108145,-0.11793135486930055,-0.006049191907093477,-0.000599237709280719,-0.009617131550487362,-0.03152770920795035,0.014493129312345077,0.07378779252955837,-0.0005165959420959601,-0.002312029830319169,-0.03898392346914254,-0.05745857336026274,0.0005344742316378615,-1.6406906767048697e-05,-0.02057589699026579,-0.0002655372503957722,0.0017842741576535861,0.0001281312624590253,-0.001121745387951228,-0.011188163557338003,0.0015911446249109499,0.002652209593623012,-0.0062243989815093746,1
TCGA-CQ-5326,-0.12201732405801521,0.036209777703288926,3.070424707677784e-05,-0.10502045724560762,-0.059101049020549,-0.0010763531258364896,0.03148193445611437,0.12345938791189441,0.03977482595634113,0.04710713456594207,-0.01805107034408178,0.0913558152201088,-0.19262911381662318,0.06205412453091832,-0.017617875362421067,-0.10732206368505276,-0.011793205221647153,-0.0027501813380009163,0.11556286168872766,-0.06187186623676428,-0.030810264789262295,0.06065229809769945,0.02558014780547735,-0.09432998108477453,-0.29760530246156847,-0.002374468181697136,-0.04121358955282645,-0.11074236102275616,0.0036831993048443866,0.0456984471765871,-0.0010025394172553683,-0.020323067354580077,-0.09687076120215857,-0.010736257711141247,0.04221369912154502,-4.3270096789958695e-05,-0.14033117691369593,-0.0024000912271211886,0.004608773893772589,0.003568554882102335,-0.0030296604511538343,-0.09333462528928094,0.014311286318566457,0.07845544210422874,-0.00400223067165767,0
TCGA-BA-A6DI,-0.10052338558133286,0.06199486982238086,0.013198793159739337,-0.08584430893262388,-0.04707878108693609,-0.0009018935245361581,0.05133316280030351,0.03987415114112282,0.02354499048427146,0.03214824244830667,-0.03248368941410592,0.030144583272998588,-0.1383500025106749,0.07829732990408717,-0.006623787730143524,-0.1006266944827879,-0.0072630509914608805,-0.01025819607411458,0.07544911784745206,-0.030187911096364102,-0.024021575371124756,0.04928603443634424,0.028666776027775093,-0.05891800367919217,-0.12633922579504928,-0.00025715545980292367,-0.016358080875092003,-0.06872316689954684,0.010243449918705037,0.03009990242577219,-0.0008325887678027597,-0.023756237888936566,-0.05797015016469428,-0.08109951249876986,0.0012220988112453376,-0.00028631300231752877,-0.09097915127452363,-0.00135820465001561,0.002761477951218749,0.003769762262225831,-0.001980854936798895,-0.040168782135433005,0.017221866378056467,0.03060924862768665,-0.004816374023228701,0
