,EPHA2,IFITM2,NPPC,MYLIP,MT-ND3,SERPINB13,CD14,FASN,RTCB,LAMB3,S100A11,EIF4A2,SNRPC,MYADM,COLCA2,TIMM8B,COL5A1,FUNDC1,CTSE,TOR3A,RARRES2,ADH7,SNRPG,TXN,ELN,SOD1,RPS27A,LSM1,RPS26,PHPT1,AREG,RPS7,PPP1R15A,NTRK2,ERH,class
TCGA-22-5473,-0.03919800904037099,-0.04127369729841593,-0.003977152444385433,0.030471454907772005,0.025106475594590043,0.0012231704982959436,-0.03187829645360678,-0.0382518675750632,0.018679638246822207,-0.015772660756919438,0.022558928173163732,0.014788698166639311,-0.045124795111841975,-0.005377305107359342,0.002466464709602453,0.01550052814186181,0.017605748225673946,0.0023689547391993865,-0.031259542330894785,0.06254433831035863,0.011082457675248108,0.010814323578420366,-0.048123613752888796,-0.10383252352059873,-0.007256450633779722,0.04703735208905921,0.13980293769528238,0.003702973783065042,0.00853074983177333,-0.024929495572324493,0.0030512366495961773,-0.014115299391513628,-0.013593246176769588,0.05144531929769271,0.06638647435644798,1
TCGA-98-8020,-0.11777324302534381,-0.041246173846841504,-9.823759922657387e-05,0.01255062244666274,0.014640680032741259,0.0015935358450678977,-0.06778526968052417,-0.14464674357526916,0.019310575628906576,-0.08218086967455451,0.022795062041605578,0.005152150007076341,-0.04635060083037707,-0.021688625745830952,0.000168779320718645,0.005147269955694867,0.07643911049629346,0.00143744758476714,-0.01761400236550694,0.01927461835589255,0.009040842340804944,8.102722533014817e-07,-0.011874700098417717,-0.02802696073067143,-0.005614550989803616,0.02113653552149512,0.054755623165576896,0.0015022857530700888,0.0039056550800353946,-0.01353806546062756,0.06312446549878392,-0.004614381306302848,-0.02847851654018342,0.00018059611041241767,0.05693676806262244,0
TCGA-60-2712,-0.01649997237195525,-0.06219545241663257,-0.0006773958453010479,0.016930374902033828,0.030089440168582105,0.0005086461104674691,-0.04173167255982735,-0.04093983353905026,0.010343379517753964,-0.005812584148241887,0.007550915824462905,0.008224369277609648,-0.029120797209854304,-0.006142133272190544,0.011322037336459043,0.004257988587449012,0.030598685114755313,0.0010849295632518478,-0.013591640470613295,0.02715113749205252,0.008626311659723747,7.349478238889981e-06,-0.009458341820456784,-0.011209595607445147,-0.010539265235757345,0.013690977477557268,0.07509237684675274,0.0006503728929320381,0.005240699638574703,-0.009571635663938746,0.0019715564329604958,-0.008251650895585542,-0.016703759180230957,0.00031962496716512985,0.0231651861155719,0
TCGA-39-5034,-0.0065649307770224985,-0.039411631043829165,-6.828285689518326e-05,0.042982542884201384,0.03984209415730414,8.33341275993848e-06,-0.018602961287381654,-0.15335508383770438,0.01735620582250578,-0.004416515577024055,0.006854616139612798,0.0032790391262975402,-0.034356424236804683,-0.005397343369720904,0.0019106924933215402,0.007662673947352453,0.038227318494222576,0.002425192055057187,-0.0014641922995296498,0.02034042141507651,0.008457759381549627,2.252366770980864e-05,-0.01443670085618294,-0.026260859573492168,-0.012221579817125265,0.030596165177041713,0.03212866784249104,0.0014803306544497563,0.0027525593143218436,-0.02229874191169936,0.001411562460665227,-0.002790875145707991,-0.01398471296447261,0.0001767275277547429,0.055886624209755514,1
TCGA-77-8133,-0.05920029110087835,-0.023117345909556684,-0.01042719097990555,0.08393434769137947,0.04524256153409609,0.004241431238959052,-0.033946871092557104,-0.11319444755302115,0.02322836372141977,-0.019194048149303578,0.015379936506351853,0.012384090915428721,-0.042304341061437795,-0.00497136715538823,0.0010887015900159238,0.005977295001348298,0.009313805186303103,0.002258333564350532,-0.00011989004087259398,0.058826595940963684,0.003211006777975424,0.006094858384673883,-0.01647774805590216,-0.042709892289489425,-0.02338175377851129,0.03377896082072324,0.07270128533005944,0.0016292884523052885,0.006443631002752881,-0.020932545386310588,0.0015524936170409987,-0.006856362306157087,-0.018674742383268796,0.07570138592107435,0.035368377384613583,1
TCGA-18-3412,-0.1002738037653016,-0.0206278367995788,-0.000751709523863616,0.036502509789709765,0.024852002394170458,0.004578251231364786,-0.02816737735677516,-0.0276420053445233,0.02233897834217201,-0.006000976118051422,0.01776865247924991,0.008569000284877098,-0.05941030414725608,-0.0036244744211966855,0.005251768644032785,0.018421975500784966,0.007813134884763423,0.0019833468871046068,-0.0026556401676700093,0.04186214630737379,0.0052895026437979374,0.014434090121384038,-0.04132363464728373,-0.12469993521625508,-0.0038569293375965014,0.04577500114311068,0.1301579873810179,0.0031701644812640586,0.006141697235664063,-0.027431881774188267,0.0016532212536520758,-0.018635399673456697,-0.016596844025630126,0.020500286500028584,0.06540299290966903,0
TCGA-77-8136,-0.16146785092284677,-0.04941079481023304,-0.0003444546160603004,0.031496397956544984,0.019509651149581208,0.0014160771354717325,-0.07621782968330788,-0.06588605103985562,0.012170256117754187,-0.0361101570922041,0.020614229884246285,0.010289348128229462,-0.047808599702877284,-0.008469500252815197,0.0012800894677158976,0.0052485244634106155,0.1327841533420125,0.004709734565389252,-0.012235865628731135,0.04014643791087815,0.021819574547866337,0.0004357244982541132,-0.021081110168865033,-0.022507658917472313,-0.019709431654933326,0.023545480698444334,0.045261955711955515,0.0022440979211523597,0.0017453420745146399,-0.028781532352342924,0.007880556806297144,-0.003487060971098512,-0.03265136870987336,0.0021556542964975794,0.0657911289367762,1
TCGA-77-7337,-0.0896188086240622,-0.0366432998983502,-0.00010546461692715897,0.022127014302588323,0.03948457885612858,0.0034076986325738585,-0.04033971688159398,-0.03997578686221974,0.011479644584660408,-0.01903227782497032,0.021634666667494525,0.007538299003043863,-0.07774565191585393,-0.013375802740583042,0.001908466780458093,0.017266157427097265,0.05476477438970295,0.0022739606335880525,-7.403063137709311e-05,0.027565832502178488,0.005475933932783754,0.0010797412412359526,-0.024125821291100972,-0.061855276791224705,-0.013643166677395574,0.05458504268190589,0.08893554529022198,0.004689944270378756,0.005347998415308746,-0.01122267183982875,0.005657796110130913,-0.0034319253417993494,-0.019737228579276785,0.0024102603951333752,0.07387502527831821,1
TCGA-56-7580,-0.03590063683037549,-0.07055250793978064,-0.004355449439885025,0.028176359830995493,0.07384526620321803,0.02386912665227017,-0.016973446010537147,-0.041376938582834526,0.028498053224346225,-0.024440748476380426,0.017326970424339786,0.005479354044194795,-0.06372463043106691,-0.0018301984330566607,0.0013420814281020071,0.005257255050600864,0.028016012391394524,0.0025814982769569983,-0.0015767225700314218,0.028223715827407323,0.008237598703029488,0.0002793015585625105,-0.021668539026148723,-0.02786215476248112,-0.0017549244688854152,0.01983950192887856,0.12993946439491233,0.0011346775199610995,0.004698810084823492,-0.020603107005195583,0.0009671353712601757,-0.011925407701967905,-0.012137994430007043,0.0070882572643153055,0.08958533913362128,1
TCGA-39-5028,-0.08634323294295963,-0.0397958974600231,-8.652484640148769e-05,0.009709761153098385,0.010102326058787433,0.0052681859570617405,-0.04942286076971167,-0.012726600918886782,0.012846512256875135,-0.03577406558486944,0.018760630860865483,0.009047002673920739,-0.0428123446879964,-0.012799436104443857,0.0003929203203459738,0.009884831727873373,0.024095921473877485,0.001180480298081949,-0.007838897606643627,0.020779250840911662,0.007134083705536395,0.0026810506924416274,-0.015230362313212512,-0.03333883814485891,-0.004998351631879491,0.022354150722880276,0.13504150558803188,0.0011468766499578887,0.006099880084443161,-0.012338886895545458,0.02296925665104885,-0.005914226408590665,-0.02303780207760042,0.00020314060934852242,0.05135085056425051,0
TCGA-34-5232,-0.10525802688375874,-0.02912982812090294,-0.02197043285878697,0.034743654551351595,0.028690810564439385,0.03576843175167036,-0.020319225267974132,-0.05627451372379037,0.015275539092535479,-0.016068576191118622,0.021278588956849545,0.016523823101831155,-0.022545277130470883,-0.0042104861621739195,0.0009456233957309758,0.0061044570189588325,0.005246337004339783,0.003278990217597055,-0.00872537885546866,0.03507676735785328,0.0034387883510435145,0.005350011457537806,-0.02159039808681168,-0.05459558822723063,-0.006184555731789428,0.03497812550336613,0.0690552377675662,0.0019188072442523287,0.00549775445950427,-0.01624409408998811,0.004464758224236459,-0.005318939608147067,-0.02479002947382606,0.02893192910213176,0.051963271090172666,1
TCGA-18-3411,-0.02932551763754863,-0.049380630944117584,-0.000859765898862709,0.006996362802117749,0.02004375308494705,0.0019182823326128137,-0.04955814270482068,-0.03143084336680966,0.024839667609978654,-0.010212097351031676,0.024562638696200092,0.016270972972054522,-0.05538133224069063,-0.003021464376643479,0.005415698253564761,0.023836553702185004,0.008235659505320955,0.0030065439013601853,-0.0003666897355344905,0.08094370323807348,0.003984943444170737,0.0068023211084047045,-0.05516392179949964,-0.09930569083425314,-0.033094567794552984,0.03637162122153613,0.08177852414795256,0.002373093506285873,0.006949438960093697,-0.033880827051180264,0.007898042940606411,-0.01621021610758587,-0.01668319951607554,0.025158913776041746,0.09791923190722741,1
TCGA-NK-A5CT,-0.2818126667995327,-0.15343509168253297,-0.0005944595869991612,0.037797049346339186,0.021726248067685524,0.024348230525817305,-0.014633972645093772,-0.06091265834891388,0.008187079714751262,-0.05198191716384973,0.04496875164435456,0.0063884370984425955,-0.07345328079866553,-0.014404231938958472,0.0005653310673155058,0.007793307896147946,0.056019558801109565,0.0027897782717623493,-0.009830086572810044,0.02998400473929934,0.0032955669255549536,2.205556321156702e-05,-0.029579958327073618,-0.034767751980929414,-0.0007334626137675327,0.016561932300947865,0.09481916017125,0.002280495188709424,0.009095471142229476,-0.019885215498670596,0.006601234538948135,-0.0064637027659889615,-0.052222380123516994,2.3104776424457633e-05,0.057877934020801235,1
TCGA-L3-A524,-0.030836660129187485,-0.012362162579676787,-0.010735460665961543,0.17825854468765495,0.022642194815721217,0.0011126934381428253,-0.025876290723072508,-0.20869931149791443,0.01652858172601526,-0.005896538315995253,0.014967813872157053,0.03846141051587407,-0.05122860351788255,-0.006761107079371746,0.0024297521616338086,0.0096617347696258,0.011615707176587442,0.0036642427744458124,-0.0,0.09665841509607784,0.0021932488209944145,0.010967006434455967,-0.0287944439687849,-0.1468726397316979,-0.004516155191366783,0.05407435829452449,0.1196351452388613,0.0016255861872891747,0.006884688086749006,-0.02176418053952032,0.008261812890825684,-0.010949021298993144,-0.2452681921320653,0.049798316920978365,0.07016200867831676,0
TCGA-43-5668,-0.03979428189974107,-0.028068094473828607,-0.0010635677980192085,0.06106141796246042,0.04856903831810626,4.131422492225083e-06,-0.057866722171777386,-0.4926455661174323,0.013112112498198747,-0.000182016599995023,0.005780618250472076,0.0030453289486905653,-0.03401746911435427,-0.016961935482646285,0.002002766720198869,0.01200536953423802,0.00940718807900391,0.0034934997223826534,-0.0013795858636701148,0.026891832839549157,0.005213794094233728,2.2312189027861915e-06,-0.01729239509889145,-0.023949545737724263,-0.0021853606770817014,0.01896113820114163,0.046345011560629486,0.001149603318111648,0.005110911822237981,-0.029490358653868377,0.0005876299843263654,-0.0021378749106417444,-0.02794766552159121,5.1412129526477904e-05,0.04448427527863149,0
TCGA-77-6843,-0.02648896246368815,-0.011079523816055684,-0.004577094596536762,0.12831698240454417,0.030238846087638757,0.003919353496378057,-0.02144005200602537,-0.08710146196431913,0.02340830247619095,-0.026655920896882658,0.023215122275808096,0.025023524524268228,-0.05849812871645914,-0.0013011819403055994,0.0031604654089816457,0.014211081324935447,0.003833177396546105,0.003688941715631754,-0.004837162691115462,0.08449511057295447,0.000625292030921964,0.012633681807702905,-0.020829387855841198,-0.07069077769980202,-0.00046053334907175756,0.060627398195174154,0.06563715352667389,0.001257019034187273,0.002857824447424309,-0.01383113912254671,0.0043750141308685105,-0.005355481713877199,-0.0320258795232618,0.04914671420202395,0.05249612360644551,1
TCGA-18-4083,-0.025501521246714523,-0.01814708123780759,-0.0018778782476203063,0.02306974470603264,0.04760071544343631,0.02731150613887038,-0.021270175232003113,-0.0981433105085253,0.011175699660677088,-0.0043254531425996395,0.01331680899529516,0.014189140475880383,-0.03523900519133458,-0.0047355873153372575,0.012070556286714456,0.008006973789860938,0.030761862575541855,0.0030865267828271026,-0.006091354147837325,0.029685732226215695,0.006922402709148581,0.004462684926728815,-0.018245228664996747,-0.02095205862559166,-0.0065024808642805375,0.020407042049674567,0.07866858670719282,0.00164466452593077,0.0023370360706302727,-0.00938643534403415,0.001088662962627689,-0.005703332528505958,-0.013481503544411166,0.0611423619471811,0.041000680600401164,0
TCGA-77-8128,-0.03772736967713473,-0.019804285764200142,-0.029149552876542664,0.08398902910322033,0.03156046186161119,0.0017932234039428824,-0.01530205277079766,-0.0663452413911153,0.03716418058087532,-0.0037783373108232475,0.02184482064371316,0.02255850144595334,-0.03960578109149989,-0.009074881783541454,0.0019248433414217707,0.007773704682352166,0.07818795585027062,0.004022901482129846,-7.069090364579569e-05,0.07081173876406774,0.008754291296116407,0.009237807032466738,-0.022017754255981445,-0.06304981131129968,-0.0391428087375124,0.05948877934969433,0.0828085449042916,0.006039870144227155,0.005139396994943792,-0.018366313127458667,0.0006430062165787205,-0.009082805902974094,-0.011890224746722832,0.07731826671281962,0.06212906465237363,1
TCGA-NC-A5HI,-0.10896828046864578,-0.00974723377900001,-0.020103569582972384,0.03620852575322743,0.046855450689087044,0.005660959780177394,-0.00787422902121839,-0.055145287351466635,0.014543986688510311,-0.012280994385854995,0.02343884103714915,0.01398998009686569,-0.06337012460432626,-0.0005619944749696123,0.0009021868520590758,0.016788746585474194,0.002142058744158576,0.004549271389110987,-0.0016025126897342187,0.03297486821961909,0.0018079913009585431,0.007955578517514248,-0.03880919702895417,-0.02903898030457445,-0.01746867168867259,0.06108492777430803,0.09015498133155579,0.004431619562722891,0.009921705428317284,-0.015939877239115375,0.0008255372824673641,-0.006353805926262717,-0.019061822782552484,0.008521873957608384,0.11208849260496505,1
TCGA-18-3417,-0.04987279643198443,-0.0789472467704545,-0.004503777748001861,0.009036913048861605,0.04369971685356637,0.0002939789374320099,-0.01754450153055332,-0.021402848468896795,0.01973859035416751,-0.03920465582982711,0.027544827399412237,0.005796713678516946,-0.05458579755687833,-0.013374465795357964,0.0007368749576961164,0.007376767520562937,0.0602541855956932,0.0012711398016918183,-0.02294498090978063,0.032731238910209244,0.01890090041603331,0.0004084603814377461,-0.04922405850646326,-0.024310958852497823,-0.01412018281343327,0.021297092909518044,0.14118521952391166,0.0013961541559414942,0.007759848779649997,-0.01413060258512456,0.004743494291283127,-0.01340838087855954,-0.02982486823032298,0.002998551757903919,0.057521168537735465,1
TCGA-22-0944,-0.06837963618258423,-0.028696656635383854,-0.0010343606782085679,0.02452023107657054,0.04018553117765274,0.003195520577437442,-0.005808061161744788,-0.06643398521776782,0.016857381334776007,-0.00952576026582052,0.036098745951644994,0.011018204498613411,-0.05293664850633923,-0.003914734779169521,0.0006688150011875567,0.00996984328267703,0.010740401181535745,0.0024112171087136668,-0.006972578417826056,0.024706625867687584,0.003422457862726476,0.0002463370219934446,-0.04050138504171622,-0.07336600772506442,-0.0017443069853333285,0.02104645803292581,0.1291992292830332,0.002032076541502079,0.0039983444781459335,-0.013840282251944525,0.012770109296912038,-0.010881371061948628,-0.024169049200450016,0.03859346083081073,0.08139554238747115,0
